name,date_for_local_environment,lon,lat,basin
1986259N07170,18/09/1986 18:00,160.6,10.5,WP
1986259N13256,16/09/1986 6:00,-106.8,12.4,EP
1986262N12266,19/09/1986 12:00,-99.6,13.6,EP
1986264N12221,21/09/1986 0:00,-138.7,12,EP
1986270N05178,1/10/1986 18:00,154,10.5,WP
1986271N12267,29/09/1986 12:00,-102,13.7,EP
1986275N10134,8/10/1986 12:00,115.8,14.4,WP
1986276N07177,10/10/1986 6:00,131.5,9.5,WP
1986283N10179,14/10/1986 18:00,159.4,13.2,WP
1986287N09141,17/10/1986 18:00,128.8,11.1,WP
1986289N10267,15/10/1986 18:00,-92.7,10.2,EP
1986302N05178,7/11/1986 18:00,121,12.5,WP
1986309N07162,10/11/1986 6:00,135.3,5.7,WP
1986316N06146,18/11/1986 6:00,129.4,12.4,WP
1986323N23297,18/11/1986 18:00,-62.8,22.8,NA
1986325S10171,22/11/1986 18:00,168,-12,SP
1986330N05173,27/11/1986 18:00,165.5,7.1,WP
1986333N04179,3/12/1986 12:00,163.7,7.2,WP
1986343N05176,15/12/1986 0:00,157.3,7.2,WP
1986346S12173,13/12/1986 0:00,172.7,-10.4,SP
1986353N03178,22/12/1986 12:00,164.3,10.1,WP
1986356S07183,22/12/1986 18:00,178.6,-10.4,SP
1986360S13195,26/12/1986 12:00,-165,-13,SP
1987007N06162,8/01/1987 18:00,150.1,6.9,WP
1987015S09187,15/01/1987 6:00,-170.8,-1.6,SP
1987015S16125,16/01/1987 18:00,122.6,-16.7,SI
1987016S13066,16/01/1987 12:00,66.5,-13.5,SI
1987031S15124,31/01/1987 6:00,123.7,-14.6,SI
1987035S12160,4/02/1987 6:00,160.7,-13,SP
1987036S12140,6/02/1987 18:00,140.8,-12.6,SP
1987036S15066,8/02/1987 0:00,57.3,-25.1,SI
1987040S19051,9/02/1987 18:00,51.2,-19.8,SI
1987058S10173,27/02/1987 18:00,176.7,-12.5,SP
1987060S17199,28/02/1987 0:00,-157.1,-9.3,SP
1987062S13072,2/03/1987 0:00,73.5,-11.5,SI
1987065S11164,8/03/1987 0:00,165,-15,SP
1987093N05155,10/04/1987 18:00,143.4,8.6,WP
1987096S11144,11/04/1987 6:00,128,-11.9,SI
1987110S10179,22/04/1987 0:00,-176,-11,SP
1987110S27050,22/04/1987 18:00,42.4,-26.1,SI
1987140S08170,21/05/1987 18:00,162.5,-11.1,SP
1987159N12264,7/06/1987 12:00,-96.3,11.6,EP
1987168N17118,17/06/1987 18:00,115.7,19,WP
1987176N10150,26/06/1987 18:00,137.5,12.2,WP
1987185N13244,3/07/1987 18:00,-116.6,13.1,EP
1987187N13258,5/07/1987 18:00,-101.8,12.6,EP
1987188N10151,8/07/1987 18:00,144.5,15.8,WP
1987196N09146,18/07/1987 0:00,130.5,13.2,WP
1987196N15258,15/07/1987 0:00,-102.5,15.3,EP
1987200N04191,21/07/1987 18:00,172.7,7.8,WP
1987202N09144,23/07/1987 0:00,135.1,9.8,WP
1987203N11263,22/07/1987 6:00,-98.4,11.2,EP
1987205N12229,24/07/1987 18:00,-133.6,12.1,EP
1987209N12259,29/07/1987 0:00,-102.2,14,EP
1987213N11268,1/08/1987 0:00,-93.4,11,EP
1987216N10270,3/08/1987 12:00,-90.1,9.4,EP
1987219N08134,8/08/1987 12:00,132.5,9.9,WP
1987219N08155,14/08/1987 0:00,130.4,15.7,WP
1987220N34283,11/08/1987 6:00,-77.2,27.2,NA
1987222N26266,9/08/1987 6:00,-91.4,25.9,NA
1987222N27145,10/08/1987 6:00,143,28.2,WP
1987226N13241,14/08/1987 0:00,-120.6,13.2,EP
1987230N15340,18/08/1987 6:00,-22,14.9,NA
1987231N10159,21/08/1987 12:00,148.3,11.2,WP
1987238N10213,25/08/1987 18:00,-150.7,9.4,EP
1987241N10241,28/08/1987 18:00,-118.9,10.3,EP
1987242N13257,29/08/1987 12:00,-102.6,12.5,EP
1987244N11177,5/09/1987 6:00,169.1,11.8,WP
1987245N15133,4/09/1987 18:00,127,16.5,WP
1987247N09150,4/09/1987 18:00,145,12,WP
1987249N15329,7/09/1987 0:00,-37.8,21.3,NA
1987252N11342,10/09/1987 0:00,-23.6,10.7,NA
1987253N11260,9/09/1987 12:00,-100,11.3,EP
1987258N15253,15/09/1987 6:00,-109.7,17.4,EP
1987263N10241,20/09/1987 6:00,-119.9,10.5,EP
1987263N10309,20/09/1987 6:00,-53,10.4,NA
1987264N10190,21/09/1987 12:00,-173.5,10.8,EP
1987266N16148,23/09/1987 6:00,146.3,16.2,WP
1987270N15160,28/09/1987 18:00,156.6,22.7,WP
1987274N21249,30/09/1987 18:00,-111,21.1,EP
1987282N12137,10/10/1987 6:00,137.9,13.3,WP
1987282N15277,10/10/1987 0:00,-81.8,14.4,NA
1987288N13168,15/10/1987 18:00,158,13.5,WP
1987300N10239,27/10/1987 6:00,-122.4,9.9,EP
1987311N10148,16/11/1987 6:00,117,13,WP
1987320N03171,19/11/1987 6:00,160.5,2.5,WP
1987340S07095,16/12/1987 0:00,72.1,-18.2,SI
1987343N05154,11/12/1987 18:00,141.6,10.2,WP
1987358S10070,25/12/1987 12:00,69,-13,SI
1988005N03174,7/01/1988 12:00,173.4,6.8,WP
1988006S05182,6/01/1988 18:00,179.9,-5.8,SP
1988012S11061,13/01/1988 0:00,55.7,-12.1,SI
1988020S25044,19/01/1988 18:00,44.9,-25.9,SI
1988021S12080,22/01/1988 12:00,71.1,-12.1,SI
1988055S10051,26/02/1988 12:00,44.9,-14.7,SI
1988055S10180,24/02/1988 12:00,178.5,-14,SP
1988058S19198,28/02/1988 12:00,-160,-17,SP
1988076S14056,17/03/1988 12:00,52,-12,SI
1988100S15171,9/04/1988 0:00,169.8,-15.8,SP
1988125S10071,8/05/1988 18:00,64.4,-13.5,SI
1988138S07092,17/05/1988 12:00,92.8,-7.6,SI
1988150N19119,29/05/1988 18:00,119.5,18.7,WP
1988156N18128,4/06/1988 12:00,125.4,19.2,WP
1988169N14259,16/06/1988 12:00,-96.1,11.4,EP
1988170N05141,19/06/1988 18:00,134.5,8.4,WP
1988173N12268,21/06/1988 0:00,-92.6,12.4,EP
1988177N07137,26/06/1988 12:00,129.7,7.6,WP
1988191N13256,9/07/1988 0:00,-104.7,13.4,EP
1988193N09149,13/07/1988 12:00,142.9,11.7,WP
1988202N15248,19/07/1988 12:00,-112.5,14.6,EP
1988208N27135,28/07/1988 18:00,140.8,21.3,WP
1988210N14251,29/07/1988 0:00,-111.8,15.1,EP
1988211N12239,29/07/1988 6:00,-123,12,EP
1988211N15225,28/07/1988 18:00,-135.3,15.6,EP
1988213N11262,31/07/1988 6:00,-101.4,11.4,EP
1988218N13264,5/08/1988 12:00,-99.7,13.8,EP
1988218N21128,5/08/1988 12:00,128.2,22.9,WP
1988219N27175,10/08/1988 0:00,162,29,WP
1988226N22173,14/08/1988 6:00,171.5,19,WP
1988226N26127,14/08/1988 6:00,132.6,28.5,WP
1988227N24123,15/08/1988 6:00,133,29,WP
1988230N18254,17/08/1988 6:00,-106.9,18.1,EP
1988235N15317,27/08/1988 18:00,-79,25.8,NA
1988237N23154,28/08/1988 18:00,158.5,23,WP
1988242N12215,29/08/1988 6:00,-147,12.3,EP
1988242N13262,29/08/1988 0:00,-98,13,EP
1988245N20269,1/09/1988 18:00,-93.8,20.5,NA
1988246N26133,2/09/1988 12:00,135.7,26.9,WP
1988249N18163,8/09/1988 12:00,155.7,18.2,WP
1988251N13343,7/09/1988 0:00,-17.5,12.5,NA
1988251N23268,7/09/1988 6:00,-92,22.8,NA
1988253N12306,9/09/1988 6:00,-57.1,13.3,NA
1988255N15132,13/09/1988 6:00,134,16.5,WP
1988255N21159,11/09/1988 12:00,159.5,21.5,WP
1988260N15157,20/09/1988 12:00,136.5,18,WP
1988263N15126,19/09/1988 18:00,122,18.3,WP
1988263N18115,21/09/1988 6:00,112.3,14.1,WP
1988264N13328,19/09/1988 18:00,-31.6,13.4,NA
1988265N12218,24/09/1988 12:00,-147,16.5,EP
1988265N13263,21/09/1988 6:00,-97.5,12.7,EP
1988273N09315,30/09/1988 6:00,-53.1,10.2,NA
1988274N12142,1/10/1988 6:00,137,12.5,WP
1988282N15118,7/10/1988 18:00,116.4,14.5,WP
1988282N17153,10/10/1988 12:00,138.5,19.5,WP
1988285N09318,10/10/1988 18:00,-42.2,8.9,NA
1988290N08145,18/10/1988 12:00,134,15,WP
1988295N10138,21/10/1988 0:00,137,10,WP
1988304S08077,2/11/1988 0:00,77,-11,SI
1988306N15130,3/11/1988 12:00,121,9,WP
1988308N09140,3/11/1988 6:00,140,8.5,WP
1988310S08100,7/11/1988 18:00,97.3,-7.1,SI
1988323N15286,19/11/1988 18:00,-81.8,15.5,NA
1988347S12128,12/12/1988 18:00,124.1,-15.3,SI
1988352S14166,22/12/1988 12:00,169.9,-18.8,SP
1988356N05142,23/12/1988 12:00,126.4,13.6,WP
1988364S17148,30/12/1988 12:00,148.2,-18,SP
1989002S14192,3/01/1989 18:00,-171.4,-18,SP
1989006S13184,6/01/1989 12:00,-174.2,-13.9,SP
1989006S15044,10/01/1989 0:00,41.8,-16,SI
1989010N16212,17/01/1989 12:00,159,17,WP
1989023S08103,26/01/1989 0:00,97.1,-12,SI
1989024S11064,24/01/1989 0:00,60.4,-11.8,SI
1989035S11106,5/02/1989 12:00,109,-12.2,SI
1989037S16164,7/02/1989 18:00,160.9,-17.2,SP
1989042S23178,11/02/1989 12:00,179.2,-22.2,SP
1989044S12102,17/02/1989 18:00,96.4,-13,SI
1989047S13079,17/02/1989 18:00,73.3,-14.9,SI
1989052S27233,20/02/1989 12:00,-125.9,-26,SP
1989053S14210,22/02/1989 12:00,-152,-16.6,SP
1989053S15170,23/02/1989 0:00,169,-17,SP
1989056S23039,25/02/1989 18:00,40,-22.1,SI
1989060S09097,2/03/1989 18:00,99.6,-16.2,SI
1989061S16102,2/03/1989 18:00,99.6,-16.2,SI
1989080S16066,24/03/1989 18:00,53,-16,SI
1989084S18122,25/03/1989 18:00,118.1,-16.8,SI
1989087S11073,29/03/1989 18:00,73.1,-12.1,SI
1989088S15187,30/03/1989 18:00,-178.2,-18.3,SP
1989103N07154,17/04/1989 12:00,147,8,WP
1989106S11128,17/04/1989 18:00,126.1,-11.8,SI
1989122S09162,4/05/1989 6:00,161.3,-12.7,SP
1989126S13178,9/05/1989 18:00,155.2,-12.6,SP
1989134N07138,15/05/1989 12:00,131.2,8.6,WP
1989142N11114,22/05/1989 6:00,114,13,WP
1989150N09257,31/05/1989 18:00,-113.8,10,EP
1989153N04144,5/06/1989 0:00,130.3,9.1,WP
1989165N11255,16/06/1989 6:00,-106.9,13.7,EP
1989169N13265,19/06/1989 12:00,-99.8,13,EP
1989169N16142,22/06/1989 6:00,127.5,18,WP
1989176N27264,25/06/1989 12:00,-95.9,27.4,NA
1989187N15132,6/07/1989 12:00,129.4,15.5,WP
1989190N13261,12/07/1989 6:00,-112.1,10,EP
1989190N20160,11/07/1989 12:00,146,18.5,WP
1989191N13322,10/07/1989 12:00,-44.6,15,NA
1989194N13149,16/07/1989 0:00,134.6,20.5,WP
1989199N05139,20/07/1989 12:00,121,14,WP
1989200N12236,19/07/1989 12:00,-126.9,13.1,EP
1989201N11145,22/07/1989 12:00,139.5,15.2,WP
1989205N13260,23/07/1989 18:00,-100,13.2,EP
1989209N22130,28/07/1989 18:00,131.5,21.2,WP
1989210N14259,30/07/1989 12:00,-102.9,14.9,EP
1989211N24153,30/07/1989 18:00,151.5,20,WP
1989212N15318,31/07/1989 18:00,-46,15.1,NA
1989212N23270,30/07/1989 18:00,-90.2,23.5,NA
1989216N06159,12/08/1989 6:00,147.4,19.5,WP
1989221N10149,11/08/1989 12:00,155.1,20.4,WP
1989227N12236,15/08/1989 0:00,-125.1,12.9,EP
1989227N13261,15/08/1989 6:00,-99.9,13.6,EP
1989227N16145,16/08/1989 6:00,148.8,20.6,WP
1989230N14338,19/08/1989 6:00,-29.4,17.7,NA
1989234N16244,21/08/1989 18:00,-116.3,16.3,EP
1989235N22146,26/08/1989 6:00,156,30,WP
1989235N26122,24/08/1989 18:00,124.5,25.5,WP
1989238N17339,26/08/1989 6:00,-21.7,16.9,NA
1989238N22253,25/08/1989 6:00,-106.5,21.1,EP
1989240N14256,28/08/1989 6:00,-104.5,14.9,EP
1989241N13265,29/08/1989 6:00,-97.2,13,EP
1989243N12339,30/08/1989 12:00,-21,11.6,NA
1989246N14263,3/09/1989 12:00,-100.4,14.4,EP
1989246N16159,5/09/1989 6:00,145.5,20.5,WP
1989250N17148,8/09/1989 12:00,151.5,18.5,WP
1989252N11260,9/09/1989 18:00,-104.3,12.8,EP
1989254N13340,11/09/1989 6:00,-25.5,13,NA
1989254N17145,12/09/1989 6:00,144.7,17.6,WP
1989259N20126,17/09/1989 0:00,125.5,22.6,WP
1989260N11316,17/09/1989 12:00,-50,11.3,NA
1989260N13264,21/09/1989 6:00,-104.5,18.1,EP
1989268N14261,26/09/1989 6:00,-101.4,14.6,EP
1989271N12142,28/09/1989 18:00,139.8,11.7,WP
1989271N14168,1/10/1989 12:00,151.8,12.8,WP
1989272N18120,30/09/1989 0:00,116.5,19.8,WP
1989279N07151,8/10/1989 12:00,138,9.5,WP
1989286N14137,13/10/1989 18:00,134,16.5,WP
1989286N19268,12/10/1989 12:00,-92.4,19.4,NA
1989291N05158,21/10/1989 18:00,151.1,9.1,WP
1989305N07105,1/11/1989 18:00,102.7,7.8,WP
1989309S07100,7/11/1989 6:00,95.5,-6.8,SI
1989314N10152,16/11/1989 6:00,134,12,WP
1989324N17174,26/11/1989 6:00,146.3,10.8,WP
1989333N17276,29/11/1989 12:00,-85,20,NA
1989346S10133,14/12/1989 12:00,137,-15.1,SP
1989349S08065,18/12/1989 0:00,61.5,-11.1,SI
1989354N05155,22/12/1989 12:00,154,8.5,WP
1990005S13112,5/01/1990 18:00,107,-13.2,SI
1990008N01172,12/01/1990 18:00,150.5,8.5,WP
1990012S12131,12/01/1990 12:00,126.7,-13.2,SI
1990024S14117,25/01/1990 18:00,113.6,-16.3,SI
1990027S18156,29/01/1990 18:00,152.6,-15,SP
1990028S10183,30/01/1990 0:00,179.5,-8.3,SP
1990031S09070,2/02/1990 12:00,70,-11.2,SI
1990032S11059,1/02/1990 6:00,59.3,-11.1,SI
1990044S10199,12/02/1990 0:00,-156.1,-10.7,SP
1990058S16075,1/03/1990 12:00,66.2,-14.2,SI
1990059S13135,2/03/1990 12:00,139.1,-11.8,SP
1990060S15170,5/03/1990 6:00,152.1,-19.3,SP
1990062S13091,4/03/1990 0:00,94,-14.8,SI
1990073S13170,16/03/1990 0:00,158.8,-16.8,SP
1990076S12165,21/03/1990 12:00,173,-18.5,SP
1990101S07048,12/04/1990 0:00,44.8,-10.4,SI
1990117N04152,29/04/1990 6:00,150.5,9.5,WP
1990124N09088,4/05/1990 18:00,86,9.5,NI
1990129N05138,15/05/1990 0:00,118,9,WP
1990130S03081,14/05/1990 0:00,63.8,-11,SI
1990133N09259,13/05/1990 12:00,-104,10.9,EP
1990154N11260,3/06/1990 12:00,-104.7,13.1,EP
1990160N12250,9/06/1990 0:00,-109.9,11.7,EP
1990163N08133,15/06/1990 6:00,117,17.5,WP
1990166N06141,17/06/1990 6:00,135,9.5,WP
1990170N14260,19/06/1990 6:00,-100.6,13.7,EP
1990171N11148,20/06/1990 18:00,146.5,11,WP
1990177N14257,26/06/1990 6:00,-102.6,14.2,EP
1990180N09159,7/07/1990 18:00,128.5,16,WP
1990187N13258,6/07/1990 12:00,-103,14.4,EP
1990191N10266,11/07/1990 6:00,-99.8,12.9,EP
1990201N12254,20/07/1990 12:00,-109.9,12.3,EP
1990202N10264,21/07/1990 0:00,-98.7,10.7,EP
1990202N13130,27/07/1990 12:00,119.8,18.6,WP
1990203N09318,24/07/1990 0:00,-53.7,9.7,NA
1990205N16141,25/07/1990 12:00,141.5,18,WP
1990206N34285,27/07/1990 12:00,-75.8,29.1,NA
1990208N18132,28/07/1990 18:00,135.2,17.6,WP
1990212N10338,1/08/1990 12:00,-29.7,13.4,NA
1990216N13281,4/08/1990 12:00,-81.8,14.8,NA
1990216N29125,6/08/1990 6:00,132,30,WP
1990219N10214,7/08/1990 12:00,-150,10.5,EP
1990221N07162,13/08/1990 12:00,146.4,18.8,WP
1990224N09328,13/08/1990 6:00,-48.9,8.4,NA
1990228N15141,16/08/1990 18:00,142.5,17.5,WP
1990229N11261,17/08/1990 18:00,-103.9,12.2,EP
1990232N13141,24/08/1990 18:00,128.6,17.6,WP
1990234N14248,21/08/1990 18:00,-111.6,14,EP
1990235N10152,24/08/1990 12:00,143.7,12.8,WP
1990236N13314,24/08/1990 12:00,-46.9,12.9,NA
1990236N14264,25/08/1990 6:00,-103.7,16.3,EP
1990237N13325,25/08/1990 18:00,-38.5,13.7,NA
1990245N16149,3/09/1990 12:00,141.6,15.6,WP
1990247N07337,5/09/1990 0:00,-29.9,9.7,NA
1990250N13157,11/09/1990 12:00,138.4,19.7,WP
1990251N06171,12/09/1990 12:00,147.1,12.4,WP
1990251N12238,8/09/1990 0:00,-124.3,12.4,EP
1990253N12248,10/09/1990 6:00,-111.8,12.4,EP
1990261N12141,23/09/1990 12:00,132.5,16.5,WP
1990264N14328,24/09/1990 0:00,-34.1,19,NA
1990267N13252,23/09/1990 18:00,-109.6,12.8,EP
1990270N14261,29/09/1990 18:00,-106.6,13.7,EP
1990271N13153,1/10/1990 0:00,148.6,15.2,WP
1990272N10223,29/09/1990 6:00,-137.8,11.3,EP
1990272N11121,2/10/1990 0:00,113.7,12.6,WP
1990277N16301,3/10/1990 6:00,-60,11.5,NA
1990282N15250,9/10/1990 12:00,-112.6,14.9,EP
1990283N23281,9/10/1990 18:00,-80.7,22.7,NA
1990287N13156,16/10/1990 0:00,148,15,WP
1990288N15118,16/10/1990 18:00,114.4,14,WP
1990289N10261,17/10/1990 0:00,-102.4,11.6,EP
1990289N22300,16/10/1990 6:00,-60.8,22.3,NA
1990295N11261,22/10/1990 12:00,-99.8,11.3,EP
1990309N08167,21/11/1990 18:00,144,9.5,WP
1990310N07152,7/11/1990 6:00,147.2,6.7,WP
1990312N12121,10/11/1990 6:00,113.8,12.8,WP
1990319N07197,20/11/1990 12:00,170.5,9,WP
1990327S07175,24/11/1990 6:00,174.5,-10,SP
1990343S10128,10/12/1990 6:00,128.9,-12.1,SI
1990347N05173,14/12/1990 0:00,172,5,WP
1990348N04087,15/12/1990 6:00,86.5,9.8,NI
1990350S11165,17/12/1990 12:00,160,-10.1,SP
1991013S04096,25/01/1991 6:00,69.3,-15,SI
1991046S15122,14/02/1991 18:00,119.7,-16.5,SI
1991047S16041,16/02/1991 6:00,40.7,-16.8,SI
1991053S21040,25/02/1991 0:00,35.9,-25.7,SI
1991055S12142,24/02/1991 18:00,146.9,-14.1,SP
1991057S10087,26/02/1991 6:00,88.2,-10.3,SI
1991062N04156,6/03/1991 12:00,147.3,5.6,WP
1991077N03165,21/03/1991 12:00,154.9,7.3,WP
1991083S11100,23/03/1991 6:00,99.5,-9.2,SI
1991099S10132,9/04/1991 18:00,128.2,-9,SI
1991105S12103,15/04/1991 18:00,102.9,-12,SI
1991111N04145,25/04/1991 12:00,120.4,10.9,WP
1991113N10091,25/04/1991 0:00,89,10.5,NI
1991124N05152,6/05/1991 12:00,151,7,WP
1991124S08154,7/05/1991 0:00,155,-6,SP
1991136N11238,16/05/1991 12:00,-122.3,10.8,EP
1991150N14091,31/05/1991 12:00,89,16,NI
1991156S07084,9/06/1991 12:00,70.2,-10.5,SI
1991163N11128,12/06/1991 6:00,127,12.3,WP
1991166N10257,16/06/1991 12:00,-107.5,11.5,EP
1991168N11265,16/06/1991 12:00,-95.4,11.4,EP
1991174N13259,23/06/1991 12:00,-101.7,13.9,EP
1991187N06139,10/07/1991 6:00,121.1,13.8,WP
1991194N11147,15/07/1991 18:00,134.8,14.8,WP
1991196N06153,20/07/1991 18:00,127,14.2,WP
1991197N09248,15/07/1991 12:00,-111.9,9.4,EP
1991200N05157,23/07/1991 12:00,133.7,13.6,WP
1991210N11253,29/07/1991 6:00,-107.2,10.8,EP
1991216N12262,4/08/1991 6:00,-99.4,12.9,EP
1991220N10133,12/08/1991 18:00,120.8,18.8,WP
1991220N13258,9/08/1991 0:00,-106.1,14.4,EP
1991220N20160,10/08/1991 12:00,157.9,22.8,WP
1991226N18159,15/08/1991 12:00,150.9,22.5,WP
1991228N26286,16/08/1991 6:00,-74.9,25.7,NA
1991233N22147,27/08/1991 12:00,132.6,28.3,WP
1991239N20133,29/08/1991 12:00,133.2,26.5,WP
1991243N05172,2/09/1991 6:00,155.5,7.5,WP
1991244N19126,4/09/1991 18:00,115,20.6,WP
1991248N27304,5/09/1991 0:00,-55.6,26.7,NA
1991250N10334,8/09/1991 0:00,-32,9.7,NA
1991251N12138,10/09/1991 18:00,138.3,17.9,WP
1991252N24311,9/09/1991 6:00,-50.9,26.8,NA
1991256N13171,15/09/1991 12:00,161.6,14,WP
1991256N14148,15/09/1991 0:00,139.8,17.5,WP
1991257N16130,15/09/1991 18:00,122,20.2,WP
1991259N14258,16/09/1991 6:00,-102.2,14.1,EP
1991264N10260,21/09/1991 6:00,-101.5,10.7,EP
1991268N12264,25/09/1991 6:00,-97,12.3,EP
1991274N08164,5/10/1991 6:00,158.5,14.6,WP
1991274N14149,3/10/1991 12:00,140.2,18.5,WP
1991277N13251,3/10/1991 12:00,-108.7,13.4,EP
1991281N12265,8/10/1991 6:00,-97.2,13.6,EP
1991288N19274,15/10/1991 0:00,-85.7,18.9,NA
1991289N06156,20/10/1991 18:00,144.1,11,WP
1991299N27295,25/10/1991 18:00,-64.9,27.1,NA
1991301N08173,1/11/1991 0:00,159,8,WP
1991304N08140,3/11/1991 12:00,129.3,13.4,WP
1991307N06177,7/11/1991 0:00,154.3,14,WP
1991311N10256,7/11/1991 0:00,-104.4,10.1,EP
1991313N10095,13/11/1991 0:00,84.5,11,NI
1991317N09141,14/11/1991 18:00,130,10,WP
1991317S07164,15/11/1991 12:00,168.6,-8.6,SP
1991320N06171,22/11/1991 18:00,165.9,4.6,WP
1991324S08074,22/11/1991 12:00,70.6,-11.5,SI
1991329N04181,28/11/1991 18:00,170,7.8,WP
1991335S04095,2/12/1991 12:00,94.6,-5.6,SI
1991338S08181,4/12/1991 6:00,-179.5,-9.5,SP
1991352S08066,19/12/1991 12:00,74.5,-9.6,SI
1991360S13058,30/12/1991 18:00,60.3,-12.9,SI
1992003N03176,5/01/1992 12:00,177.2,5.5,WP
1992005S07172,6/01/1992 6:00,170.1,-8.8,SP
1992027N05206,28/01/1992 6:00,-156.8,4.5,EP
1992036S11212,5/02/1992 6:00,-145.5,-11,SP
1992039S14063,10/02/1992 6:00,65,-20.4,SI
1992044S09181,14/02/1992 12:00,171.1,-12.1,SP
1992048S18067,22/02/1992 0:00,71,-19.1,SI
1992054S14044,23/02/1992 12:00,44.6,-14.6,SI
1992055S12119,26/02/1992 18:00,114.3,-11.8,SI
1992055S13169,25/02/1992 18:00,167.6,-15.9,SP
1992055S17053,29/02/1992 0:00,61.5,-18.1,SI
1992056S11102,24/02/1992 12:00,101.8,-11.3,SI
1992064S10184,5/03/1992 0:00,-174.7,-13,SP
1992076S15194,15/03/1992 0:00,-159.2,-19.2,SP
1992084S10212,25/03/1992 0:00,-149,-14,SP
1992088N05188,29/03/1992 0:00,-173.3,5.4,EP
1992113N24301,21/04/1992 18:00,-60,24.2,NA
1992118S11179,28/04/1992 12:00,173.5,-11,SP
1992136N10090,17/05/1992 12:00,88,14.5,NI
1992154N11258,1/06/1992 12:00,-102.2,11.1,EP
1992155N10070,10/06/1992 18:00,59,13,NI
1992172N07144,23/06/1992 18:00,130.8,11.4,WP
1992174N13126,24/06/1992 12:00,115.5,15.2,WP
1992175N12269,23/06/1992 6:00,-94.6,11.3,EP
1992175N16249,22/06/1992 12:00,-111,15.9,EP
1992185N13265,3/07/1992 0:00,-96.8,12.2,EP
1992188N07156,9/07/1992 12:00,133.7,13.8,WP
1992191N12252,9/07/1992 6:00,-109.3,12.1,EP
1992194N07140,16/07/1992 18:00,114.6,19.7,WP
1992195N14254,13/07/1992 12:00,-106.1,13.8,EP
1992197N11266,14/07/1992 18:00,-95.3,11.3,EP
1992198N13135,20/07/1992 12:00,120.2,17.5,WP
1992207N24162,26/07/1992 0:00,158,25.8,WP
1992208N13246,27/07/1992 0:00,-117.5,13.7,EP
1992210N14254,28/07/1992 6:00,-106.8,14.9,EP
1992212N05154,3/08/1992 6:00,144.5,11.9,WP
1992212N20135,1/08/1992 12:00,130.9,24.3,WP
1992213N12256,1/08/1992 18:00,-112.6,13.7,EP
1992216N06182,5/08/1992 18:00,169.5,10.4,WP
1992227N13130,18/08/1992 18:00,137.9,22.8,WP
1992227N17112,15/08/1992 12:00,117,20,WP
1992229N24162,19/08/1992 0:00,157.7,27.6,WP
1992230N11325,17/08/1992 0:00,-37.4,11.2,NA
1992231N19249,18/08/1992 12:00,-112.8,19,EP
1992233N16254,20/08/1992 6:00,-107.2,16.2,EP
1992236N07159,25/08/1992 12:00,150.4,10.7,WP
1992237N14144,27/08/1992 6:00,128,20.8,WP
1992241N11253,27/08/1992 18:00,-108.5,11.1,EP
1992241N13237,27/08/1992 12:00,-122.6,12.7,EP
1992242N13166,1/09/1992 12:00,147.3,17.1,WP
1992247N10258,2/09/1992 12:00,-102.5,9.9,EP
1992248N19166,7/09/1992 12:00,167,20.5,WP
1992249N12229,7/09/1992 12:00,-142.4,12.2,EP
1992255N19247,11/09/1992 6:00,-113.9,18.5,EP
1992258N17249,14/09/1992 0:00,-111.4,17.5,EP
1992259N11159,18/09/1992 18:00,133,15.4,WP
1992262N10262,18/09/1992 6:00,-100.1,10.6,EP
1992262N17252,17/09/1992 12:00,-107.7,16.9,EP
1992263N05175,24/09/1992 18:00,157,18.5,WP
1992269S05087,28/09/1992 0:00,87.7,-9.8,SI
1992271N26291,29/09/1992 0:00,-79.4,29.2,NA
1992273N12077,1/10/1992 0:00,67,16,NI
1992275N14260,1/10/1992 6:00,-100.4,13.5,EP
1992277N16140,8/10/1992 0:00,131.4,16,WP
1992279N08175,13/10/1992 6:00,156.5,23.5,WP
1992281N11263,6/10/1992 18:00,-98.4,11.7,EP
1992286N12115,16/10/1992 18:00,117.5,15,WP
1992288N10089,20/10/1992 18:00,89,19.5,NI
1992288N10253,13/10/1992 12:00,-105.7,9.7,EP
1992289N08135,18/10/1992 6:00,132,11.5,WP
1992289N09171,17/10/1992 6:00,158.5,10.3,WP
1992290N11253,15/10/1992 18:00,-107.2,10.8,EP
1992292S09083,19/10/1992 0:00,81.5,-10.4,SI
1992297N26299,22/10/1992 6:00,-60.8,26.3,NA
1992298N10188,25/10/1992 0:00,179.8,11.3,WP
1992300N13249,25/10/1992 12:00,-111.4,12.6,EP
1992302N06150,29/10/1992 12:00,150.8,7.3,WP
1992306N12093,3/11/1992 12:00,89.5,15.5,NI
1992311N06107,11/11/1992 0:00,86.5,7.5,NI
1992314N08141,12/11/1992 18:00,113.5,8.2,WP
1992318N06182,15/11/1992 6:00,174.2,7.5,WP
1992318N11160,16/11/1992 12:00,155,12.8,WP
1992338S04173,12/12/1992 12:00,-177.1,-23,SP
1992352S11100,18/12/1992 6:00,99.5,-11.3,SI
1992357S13143,23/12/1992 0:00,140,-13,SP
1992361S23039,26/12/1992 6:00,40.7,-22.9,SI
1993012S09074,14/01/1993 6:00,68.1,-10.7,SI
1993016S06091,20/01/1993 12:00,85.6,-11.3,SI
1993016S16042,19/01/1993 0:00,40,-17.8,SI
1993023S14120,23/01/1993 18:00,120.8,-13.7,SI
1993041S16052,13/02/1993 6:00,51.6,-23.3,SI
