name,date_for_local_environment,lon,lat,basin
1989333N17276,28/11/1989 12:00,-84,17.1,NA
1989346S10133,13/12/1989 12:00,134.2,-12.9,SP
1989349S08065,17/12/1989 0:00,60.9,-9.2,SI
1989354N05155,21/12/1989 12:00,156,6.5,WP
1990005S13112,4/01/1990 18:00,111.7,-12.7,SI
1990008N01172,11/01/1990 18:00,153,7,WP
1990012S12131,11/01/1990 12:00,130.5,-12,SI
1990024S14117,24/01/1990 18:00,115.5,-15.3,SI
1990027S18156,28/01/1990 18:00,154.1,-17.7,SP
1990032S11059,31/01/1990 6:00,58.5,-10.5,SI
1990058S16075,28/02/1990 12:00,71.4,-15.3,SI
1990059S13135,1/03/1990 12:00,137.9,-11.9,SP
1990060S15170,4/03/1990 6:00,153.2,-19.3,SP
1990062S13091,3/03/1990 0:00,90.1,-11.6,SI
1990074S12115,14/03/1990 12:00,116.3,-13.6,SI
1990076S12165,20/03/1990 12:00,175.5,-17.3,SP
1990102S11092,11/04/1990 12:00,87.5,-10.7,SI
1990117N04152,28/04/1990 6:00,152,6,WP
1990124N09088,3/05/1990 18:00,87,8.5,NI
1990129N05138,14/05/1990 0:00,121,6.5,WP
1990130S03081,13/05/1990 0:00,65.1,-8.9,SI
1990133N09259,12/05/1990 12:00,-100.3,9.4,EP
1990154N11260,2/06/1990 12:00,-101.5,5.5,EP
1990163N08133,14/06/1990 6:00,124.5,13.5,WP
1990166N06141,16/06/1990 6:00,139,8.5,WP
1990171N11148,19/06/1990 18:00,143.8,11.2,WP
1990180N09159,6/07/1990 18:00,131,13.5,WP
1990191N10266,10/07/1990 6:00,-95.1,10.2,EP
1990201N12254,19/07/1990 12:00,-106.5,12,EP
1990202N13130,26/07/1990 12:00,119.6,20,WP
1990203N09318,23/07/1990 0:00,-46.4,9.3,NA
1990205N16141,24/07/1990 12:00,142,17,WP
1990208N18132,27/07/1990 18:00,134.4,17.3,WP
1990212N10338,31/07/1990 12:00,-24.5,10.8,NA
1990216N13281,3/08/1990 12:00,-75.6,16.8,NA
1990219N10214,6/08/1990 12:00,-147.1,9.2,EP
1990221N07162,12/08/1990 12:00,148.5,13.5,WP
1990224N09328,12/08/1990 6:00,-39,8.2,NA
1990229N11261,16/08/1990 18:00,-99,11.1,EP
1990232N13141,23/08/1990 18:00,130,18,WP
1990236N13314,23/08/1990 12:00,-41.5,16.7,NA
1990236N14264,24/08/1990 6:00,-98.7,14.4,EP
1990237N13325,24/08/1990 18:00,-32.6,12.5,NA
1990245N16149,2/09/1990 12:00,147.6,11.1,WP
1990247N07337,4/09/1990 0:00,-23.4,7.2,NA
1990250N13157,10/09/1990 12:00,145.5,19.5,WP
1990251N12238,7/09/1990 0:00,-123,12.2,EP
1990253N12248,9/09/1990 6:00,-118.7,12.5,EP
1990261N12141,22/09/1990 12:00,134,13.5,WP
1990264N14328,23/09/1990 0:00,-33.5,17.9,NA
1990270N14261,28/09/1990 18:00,-102.7,12.2,EP
1990271N13153,30/09/1990 0:00,150,16,WP
1990287N13156,15/10/1990 0:00,150.3,14.3,WP
1990289N10261,16/10/1990 0:00,-99.4,10.3,EP
1990295N11261,21/10/1990 12:00,-99.5,12.8,EP
1990309N08167,20/11/1990 18:00,145.4,7.5,WP
1990310N07152,6/11/1990 6:00,151,6,WP
1990327S07175,23/11/1990 6:00,174.2,-8.9,SP
1990347N05173,13/12/1990 0:00,174.3,5.6,WP
1990348N04087,14/12/1990 6:00,88,7.5,NI
1991013S04096,24/01/1991 6:00,75.1,-15,SI
1991047S16041,15/02/1991 6:00,42,-16.5,SI
1991053S21040,24/02/1991 0:00,36.2,-25.1,SI
1991055S12142,23/02/1991 18:00,153.5,-8.8,SP
1991062N04156,5/03/1991 12:00,150,4,WP
1991077N03165,20/03/1991 12:00,158.5,5,WP
1991083S11100,22/03/1991 6:00,102,-11.2,SI
1991099S10132,8/04/1991 18:00,127.9,-9.9,SI
1991105S12103,14/04/1991 18:00,105.9,-13.1,SI
1991111N04145,24/04/1991 12:00,125.2,9.1,WP
1991113N10091,24/04/1991 0:00,89,8.5,NI
1991156S07084,8/06/1991 12:00,73.9,-10.1,SI
1991163N11128,11/06/1991 6:00,128.7,12,WP
1991166N10257,15/06/1991 12:00,-104.5,10.2,EP
1991168N11265,15/06/1991 12:00,-93.3,12.7,EP
1991174N13259,22/06/1991 12:00,-101.1,12.6,EP
1991187N06139,9/07/1991 6:00,126,11.7,WP
1991194N11147,14/07/1991 18:00,138.4,12.5,WP
1991196N06153,19/07/1991 18:00,130,12.5,WP
1991200N05157,22/07/1991 12:00,136.5,12.3,WP
1991220N10133,11/08/1991 18:00,123,17,WP
1991220N13258,8/08/1991 0:00,-101.9,13.3,EP
1991228N26286,15/08/1991 6:00,-73.6,26,NA
1991233N22147,26/08/1991 12:00,136,27,WP
1991239N20133,28/08/1991 12:00,133,23.5,WP
1991244N19126,3/09/1991 18:00,117.8,19.2,WP
1991250N10334,7/09/1991 0:00,-25.8,10.4,NA
1991251N12138,9/09/1991 18:00,141,14,WP
1991252N24311,8/09/1991 6:00,-44.8,23.5,NA
1991256N13171,14/09/1991 12:00,167.1,13.1,WP
1991256N14148,14/09/1991 0:00,144.5,15,WP
1991257N16130,14/09/1991 18:00,127.5,18.5,WP
1991268N12264,24/09/1991 6:00,-94.8,11.3,EP
1991274N08164,4/10/1991 6:00,164,14,WP
1991277N13251,2/10/1991 12:00,-99.3,13.3,EP
1991281N12265,7/10/1991 6:00,-94.9,14,EP
1991288N19274,14/10/1991 0:00,-81.2,18.3,NA
1991289N06156,19/10/1991 18:00,146,9,WP
1991304N08140,2/11/1991 12:00,131.6,13,WP
1991307N06177,6/11/1991 0:00,159,11,WP
1991311N10256,6/11/1991 0:00,-108.5,6.7,EP
1991313N10095,12/11/1991 0:00,87,11,NI
1991320N06171,21/11/1991 18:00,166.1,4.2,WP
1991324S08074,21/11/1991 12:00,70.6,-10.1,SI
1991329N04181,27/11/1991 18:00,174,6.7,WP
1991352S08066,18/12/1991 12:00,70.3,-9.7,SI
1991360S13058,29/12/1991 18:00,63.5,-12.9,SI
1992003N03176,4/01/1992 12:00,179.1,4.4,WP
1992006S13134,6/01/1992 0:00,135.8,-9.9,SP
1992027N05206,27/01/1992 6:00,-154.5,4.3,EP
1992036S11212,4/02/1992 6:00,-147.2,-15.3,SP
1992039S14063,9/02/1992 6:00,63,-17.1,SI
1992048S18067,21/02/1992 0:00,70.1,-17.1,SI
1992054S14044,22/02/1992 12:00,45.1,-11.2,SI
1992055S17053,28/02/1992 0:00,61.7,-16,SI
1992056S11102,23/02/1992 12:00,99,-12.1,SI
1992064S10184,4/03/1992 0:00,178,-9.9,SP
1992074S12185,14/03/1992 0:00,-173.8,-10.8,SP
1992084S10212,24/03/1992 0:00,-142.1,-12.2,SP
1992088N05188,28/03/1992 0:00,-171.7,8,EP
1992118S11179,27/04/1992 12:00,-179.7,-13.5,SP
1992136N10090,16/05/1992 12:00,87,12.5,NI
1992155N10070,9/06/1992 18:00,60,12,NI
1992175N12269,22/06/1992 6:00,-91.2,13.2,EP
1992175N16249,21/06/1992 12:00,-106.2,16.7,EP
1992188N07156,8/07/1992 12:00,140,12,WP
1992191N12252,8/07/1992 6:00,-101.7,12.7,EP
1992194N07140,15/07/1992 18:00,118.8,18.5,WP
1992195N14254,12/07/1992 12:00,-111.4,12.3,EP
1992198N13135,19/07/1992 12:00,123.8,15.4,WP
1992208N13246,26/07/1992 0:00,-112.5,14.1,EP
1992210N14254,27/07/1992 6:00,-102.3,14.3,EP
1992212N20135,31/07/1992 12:00,131.4,21.8,WP
1992213N12256,31/07/1992 18:00,-108,12.4,EP
1992227N13130,17/08/1992 18:00,135.9,19.3,WP
1992229N24162,18/08/1992 0:00,159.5,25.5,WP
1992231N19249,17/08/1992 12:00,-108,20.4,EP
1992233N16254,19/08/1992 6:00,-102.4,13.1,EP
1992236N07159,24/08/1992 12:00,154.6,9,WP
1992241N13237,26/08/1992 12:00,-118.5,12.2,EP
1992242N13166,31/08/1992 12:00,151,17,WP
1992248N19166,6/09/1992 12:00,166.1,22.4,WP
1992249N12229,6/09/1992 12:00,-138.5,12.1,EP
1992258N17249,13/09/1992 0:00,-110.8,15.2,EP
1992259N11159,17/09/1992 18:00,140,14.1,WP
1992262N10262,17/09/1992 6:00,-101.8,6.9,EP
1992262N17252,16/09/1992 12:00,-113.3,13.7,EP
1992271N26291,28/09/1992 0:00,-76.6,28,NA
1992275N14260,30/09/1992 6:00,-91.9,12.6,EP
1992277N16140,7/10/1992 0:00,133.5,16,WP
1992279N08175,12/10/1992 6:00,159.2,18.5,WP
1992281N11263,5/10/1992 18:00,-96.3,12,EP
1992286N12115,15/10/1992 18:00,118.5,13.5,WP
1992288N10089,19/10/1992 18:00,88.5,18,NI
1992288N10253,12/10/1992 12:00,-106.2,8,EP
1992290N11253,14/10/1992 18:00,-102.7,11.8,EP
1992292S09083,18/10/1992 0:00,81,-8.9,SI
1992300N13249,24/10/1992 12:00,-110.2,14.1,EP
1992318N11160,15/11/1992 12:00,158.5,13.2,WP
1992338S04173,11/12/1992 12:00,179.4,-20,SP
1992352S11100,17/12/1992 6:00,102.5,-11.9,SI
1992361S23039,25/12/1992 6:00,37.8,-26.2,SI
1993012S09074,13/01/1993 6:00,70.1,-10.4,SI
1993016S06091,19/01/1993 12:00,85.4,-9.4,SI
1993016S16042,18/01/1993 0:00,40.4,-15.9,SI
1993041S16052,12/02/1993 6:00,49.9,-19.9,SI
1993051S14046,21/02/1993 6:00,44.2,-14.8,SI
1993061S14042,2/03/1993 6:00,41.8,-14.2,SI
1993064N03174,11/03/1993 18:00,162.6,4.3,WP
1993069S08164,10/03/1993 12:00,160.5,-6.2,SP
1993091S13092,2/04/1993 18:00,85.3,-13.7,SI
1993096S11101,8/04/1993 6:00,104,-11.5,SI
1993120S10075,2/05/1993 6:00,72,-7.5,SI
1993152N22276,1/06/1993 0:00,-80.3,23.2,NA
1993162N10245,10/06/1993 18:00,-113.5,11.4,EP
1993164N04160,20/06/1993 0:00,147.3,7.3,WP
1993169N21268,18/06/1993 0:00,-91.9,20.5,NA
1993185N09137,7/07/1993 0:00,128,9.3,WP
1993186N13262,3/07/1993 12:00,-97.4,4.1,EP
1993196N11241,13/07/1993 6:00,-118.5,10.2,EP
1993197N11247,15/07/1993 0:00,-101,6.5,EP
1993215N08154,6/08/1993 12:00,150.5,13.5,WP
1993221N12216,11/08/1993 6:00,-145,12.4,EP
1993224N07153,15/08/1993 12:00,129.5,12,WP
1993227N15258,14/08/1993 0:00,-98.5,15.1,EP
1993229N13265,16/08/1993 12:00,-95.9,12.7,EP
1993231N09134,22/08/1993 0:00,125.5,11.5,WP
1993233N13260,20/08/1993 0:00,-97.9,15.8,EP
1993235N20307,24/08/1993 0:00,-57.8,24.3,NA
1993241N14264,28/08/1993 6:00,-98.3,15.5,EP
1993246N16129,5/09/1993 6:00,130.8,20.2,WP
1993249N12253,4/09/1993 18:00,-109.1,11,EP
1993251N25293,6/09/1993 6:00,-62.1,21.3,NA
1993252N11265,7/09/1993 12:00,-97.8,10.1,EP
1993253N06150,14/09/1993 0:00,128,15,WP
1993258N11279,14/09/1993 0:00,-77.8,10.7,NA
1993261N11131,23/09/1993 0:00,112.8,18.2,WP
1993262N27298,18/09/1993 18:00,-61.8,26.7,NA
1993273N11245,29/09/1993 0:00,-114.6,10.2,EP
1993275N04159,7/10/1993 6:00,138.5,11,WP
1993285N12192,20/10/1993 18:00,156.8,14.7,WP
1993306N10168,7/11/1993 12:00,144,13.6,WP
1993322N09137,18/11/1993 6:00,134.7,9.3,WP
1993331N05172,1/12/1993 6:00,148.5,6,WP
1993331N07108,1/12/1993 0:00,91,8,NI
1993336N05164,3/12/1993 12:00,152,7,WP
1993353N05159,23/12/1993 12:00,140.4,7.4,WP
1993362S12130,1/01/1994 12:00,123.5,-13.6,SI
1994007S16056,8/01/1994 18:00,58,-16.2,SI
1994010S17124,10/01/1994 0:00,115.4,-5.1,SI
1994036S09075,6/02/1994 18:00,69.6,-11.3,SI
1994037S12095,8/02/1994 18:00,85,-12.7,SI
1994064S15052,5/03/1994 18:00,51.4,-15.8,SI
1994071S10119,12/03/1994 0:00,118.1,-10.4,SI
1994076S14078,18/03/1994 6:00,71,-12.6,SI
1994078S06184,25/03/1994 6:00,175.7,-21.8,SP
1994095S08129,5/04/1994 18:00,126.6,-10.2,SI
1994128N04155,11/05/1994 12:00,140.5,11.7,WP
1994153N19113,3/06/1994 6:00,114.5,20,WP
1994157N17074,5/06/1994 0:00,71.9,13.7,NI
1994169N06152,22/06/1994 6:00,126,12.7,WP
1994169N13240,17/06/1994 18:00,-123.7,7.3,EP
1994178N16248,26/06/1994 6:00,-108.2,20.5,EP
1994180N12255,27/06/1994 12:00,-104.9,9.9,EP
1994181N22276,30/06/1994 12:00,-84.3,21.6,NA
1994190N13239,7/07/1994 12:00,-118.5,13.6,EP
1994192N05139,15/07/1994 0:00,126,14,WP
1994202N11238,20/07/1994 12:00,-118.9,12.9,EP
1994206N14131,27/07/1994 18:00,125.4,16.8,WP
1994206N22107,27/07/1994 12:00,108.5,20.5,WP
1994210N16144,1/08/1994 0:00,129,19,WP
1994211N12152,1/08/1994 6:00,144,15,WP
1994212N11240,7/08/1994 0:00,-158.4,13,EP
1994215N30149,6/08/1994 18:00,146.3,27,WP
1994219N19252,6/08/1994 0:00,-105.6,16.2,EP
1994222N11267,10/08/1994 6:00,-90.9,13.1,EP
1994227N29273,14/08/1994 0:00,-85.5,23.3,NA
1994231N12157,23/08/1994 0:00,158.8,24.5,WP
1994232N10144,24/08/1994 12:00,121.5,16.5,WP
1994241N14236,28/08/1994 18:00,-123.6,14.4,EP
1994242N12112,4/09/1994 6:00,111,16.6,WP
1994247N18251,2/09/1994 18:00,-103.5,16.5,EP
1994249N11200,5/09/1994 12:00,-155,7.8,EP
1994250N14133,6/09/1994 18:00,129.7,12.8,WP
1994257N13139,16/09/1994 6:00,147.8,14.7,WP
1994259N12128,17/09/1994 6:00,136.5,13.5,WP
1994259N14244,15/09/1994 18:00,-115.6,13.5,EP
1994265N13251,21/09/1994 6:00,-113.2,11,EP
1994265N16149,20/09/1994 6:00,167.3,15.7,WP
1994268N15232,24/09/1994 6:00,-127.2,15.8,EP
1994282N17247,10/10/1994 6:00,-111.4,16.8,EP
1994287N08176,16/10/1994 12:00,160.5,11.4,WP
1994287N14156,16/10/1994 0:00,146.2,15.9,WP
1994294N13203,24/10/1994 0:00,-160.3,12,EP
1994298N25161,30/10/1994 0:00,161.8,13.2,WP
1994313N12278,9/11/1994 6:00,-83,12.5,NA
1994315S07168,12/11/1994 12:00,170.9,-11.1,SP
1994317N08070,15/11/1994 0:00,66,10,NI
1994325S06076,23/11/1994 12:00,76,-6.6,SI
1994344S09112,13/12/1994 6:00,116,-12.5,SI
1994345N06165,15/12/1994 12:00,147,7,WP
1994348N04175,18/12/1994 0:00,166,6.5,WP
1994362S11054,4/01/1995 6:00,51.4,-13,SI
1995017S10078,18/01/1995 0:00,79.1,-11.4,SI
1995020S20038,22/01/1995 12:00,41.6,-16.9,SI
1995032S10074,4/02/1995 6:00,73.1,-11.9,SI
1995049S11133,20/02/1995 6:00,127.3,-13.5,SI
1995050S11134,20/02/1995 6:00,127.3,-13.5,SI
1995053S14065,22/02/1995 18:00,63.8,-15.6,SI
1995064S13042,5/03/1995 18:00,43.2,-13.5,SI
1995064S13055,6/03/1995 6:00,55.4,-12.9,SI
1995088S10078,29/03/1995 6:00,79.1,-10.6,SI
1995089S09131,3/04/1995 12:00,126.1,-9.2,SI
1995106S09144,15/04/1995 6:00,141.9,-8.2,SP
1995113N06169,27/04/1995 12:00,166.2,5.2,WP
1995148N07150,1/06/1995 12:00,127.3,11.2,WP
1995167N11254,14/06/1995 12:00,-105.1,10.9,EP
1995189N11257,6/07/1995 18:00,-111.5,12.8,EP
1995193N06156,16/07/1995 0:00,141.9,16,WP
1995193N17305,12/07/1995 12:00,-58.3,18.1,NA
1995198N17252,16/07/1995 18:00,-105.9,15.3,EP
1995206N13252,23/07/1995 18:00,-112.5,10.8,EP
1995208N17121,28/07/1995 0:00,120.3,18.2,WP
1995210N26273,29/07/1995 6:00,-87.9,26.2,NA
1995212N22287,29/07/1995 12:00,-71.2,20.7,NA
1995214N15249,2/08/1995 18:00,-113.2,13.8,EP
1995215N12145,7/08/1995 18:00,130.9,16.9,WP
1995220N14329,7/08/1995 6:00,-26.6,14.6,NA
1995220N15256,7/08/1995 6:00,-107.5,15.4,EP
1995233N16115,24/08/1995 18:00,116.1,16.9,WP
1995234N13327,20/08/1995 18:00,-29.2,9.5,NA
1995235N13311,21/08/1995 6:00,-43.3,14.6,NA
1995235N24281,22/08/1995 0:00,-79.3,22.6,NA
1995236N10134,24/08/1995 18:00,132.5,10.9,WP
1995239N15327,26/08/1995 18:00,-34,15.5,NA
1995240N11337,27/08/1995 12:00,-22.7,11.3,NA
1995244N08139,3/09/1995 0:00,126.4,13.5,WP
1995244N16256,1/09/1995 0:00,-103.8,15.7,EP
1995258N14115,14/09/1995 18:00,116,15,WP
1995264N06174,27/09/1995 0:00,134.5,7.8,WP
1995270N10322,26/09/1995 0:00,-39.6,9.2,NA
1995271N19273,29/09/1995 0:00,-88.4,19.4,NA
1995277N07141,9/10/1995 6:00,114.5,15.1,WP
1995278N08329,4/10/1995 0:00,-25.1,8.2,NA
1995279N15153,9/10/1995 12:00,145.3,20.2,WP
1995281N14278,7/10/1995 12:00,-87.7,10.4,NA
1995284N17074,12/10/1995 12:00,70,16.5,NI
1995292N08150,23/10/1995 12:00,124.5,12.8,WP
1995294N05163,25/10/1995 12:00,136.6,7.6,WP
1995300N25301,26/10/1995 0:00,-57.8,22.1,NA
1995302N17174,31/10/1995 18:00,158.8,18.8,WP
1995319S05092,16/11/1995 18:00,96.5,-8.6,SI
1995336S10106,3/12/1995 6:00,101.5,-11.8,SI
1995340S10116,5/12/1995 18:00,117.7,-12.5,SI
1995357N07139,24/12/1995 12:00,136,7.5,WP
1996001S08075,4/01/1996 6:00,71.3,-12.4,SI
1996002S15133,2/01/1996 12:00,137.3,-15.6,SP
1996015S18182,15/01/1996 6:00,-177,-16.9,SP
1996025S14125,28/01/1996 0:00,120.2,-12,SI
1996043S07053,14/02/1996 18:00,46.2,-9.8,SI
1996049S10068,20/02/1996 6:00,68.4,-15.6,SI
1996057S12074,25/02/1996 18:00,73.6,-11.6,SI
1996058N06137,27/02/1996 12:00,133.7,6.8,WP
1996067S16138,6/03/1996 18:00,138.8,-15.2,SP
1996078S12072,20/03/1996 12:00,59.2,-14.1,SI
1996079S12170,21/03/1996 0:00,171,-13,SP
1996090N04150,4/04/1996 6:00,139,9,WP
1996093S16074,3/04/1996 0:00,71.2,-16.1,SI
1996098S13085,8/04/1996 0:00,82,-13.1,SI
1996122S05093,3/05/1996 6:00,91.1,-9.8,SI
1996128N07138,8/05/1996 18:00,140,8,WP
1996134N11246,12/05/1996 12:00,-112,10.6,EP
1996137N13111,19/05/1996 0:00,114.5,15.1,WP
1996163N08088,12/06/1996 12:00,86,11,NI
1996170N27282,17/06/1996 12:00,-74.2,25.7,NA
1996172N13261,19/06/1996 6:00,-104.7,10.2,EP
1996179N13266,27/06/1996 0:00,-94.4,12.7,EP
1996184N09271,30/06/1996 12:00,-90,9.6,EP
1996186N19156,5/07/1996 0:00,148.6,19.9,WP
1996187N10326,4/07/1996 0:00,-25.1,7.1,NA
1996201N07137,21/07/1996 0:00,132.2,11.8,WP
1996202N17115,20/07/1996 12:00,114.5,15.8,WP
1996208N20165,30/07/1996 12:00,154.2,25.9,WP
1996210N05156,4/08/1996 6:00,131.3,24.2,WP
1996211N13270,27/07/1996 12:00,-85.5,7.7,EP
1996217N16111,4/08/1996 6:00,113.2,9.9,WP
1996227N08156,16/08/1996 18:00,135.1,15.1,WP
1996227N15176,21/08/1996 12:00,142.9,21.4,WP
1996232N17280,18/08/1996 6:00,-73.6,16.7,NA
1996233N12340,20/08/1996 18:00,-23.8,12.6,NA
1996237N14339,26/08/1996 0:00,-37,14.9,NA
1996239N13337,26/08/1996 18:00,-26.6,12.3,NA
1996244N13257,31/08/1996 18:00,-107.7,16.5,EP
1996248N15319,5/09/1996 18:00,-52.6,14.3,NA
1996252N11162,11/09/1996 18:00,149.4,16.1,WP
1996254N13138,11/09/1996 12:00,130.6,15.3,WP
1996260N19107,16/09/1996 18:00,108.7,18.5,WP
1996261N08184,21/09/1996 18:00,163.8,14.1,WP
1996268N15140,23/09/1996 12:00,140.3,14.9,WP
1996274N13261,29/09/1996 6:00,-97.8,12.2,EP
1996279N23264,5/10/1996 6:00,-96,23.3,NA
1996282N11162,14/10/1996 12:00,130.2,16.4,WP
1996289N13280,14/10/1996 18:00,-80.9,13.4,NA
1996291N17168,20/10/1996 6:00,152.2,16.9,WP
1996302S07095,30/10/1996 6:00,95.6,-10.1,SI
1996307N09154,4/11/1996 6:00,152,10,WP
1996312N14125,8/11/1996 0:00,122.9,17.2,WP
1996319N11283,17/11/1996 18:00,-81,15,NA
1996324S04164,22/11/1996 0:00,160,-9,SP
1996325S08104,24/11/1996 12:00,89.8,-6.8,SI
1996332N09092,30/11/1996 12:00,88.5,15.5,NI
1996346S09129,12/12/1996 6:00,124.5,-11,SI
1996353N05151,21/12/1996 6:00,140.2,8.3,WP
1997001S10176,2/01/1997 0:00,172,-10,SP
1997008S16093,9/01/1997 18:00,92.1,-16.4,SI
1997009S16188,11/01/1997 6:00,-173,-15.3,SP
1997018S10074,23/01/1997 12:00,67.1,-14.2,SI
1997018S11059,19/01/1997 6:00,59.2,-16.3,SI
1997032S17055,7/02/1997 6:00,54.6,-13.7,SI
1997042S13096,14/02/1997 12:00,85.8,-13.9,SI
1997045S11163,18/02/1997 6:00,155.7,-17.8,SP
1997053S12142,22/02/1997 0:00,144,-3.5,SP
1997054S18201,24/02/1997 0:00,-162.5,-20,SP
1997056S16041,26/02/1997 12:00,40,-17.6,SI
1997061S08171,2/03/1997 12:00,172,-9,SP
1997108N05168,22/04/1997 12:00,155,14.1,WP
1997124N03171,6/05/1997 18:00,168.4,9.8,WP
1997143N17111,26/05/1997 12:00,121.9,16.3,WP
1997146N09161,27/05/1997 12:00,156.4,11.7,WP
1997152N06171,6/06/1997 12:00,154.4,9.5,WP
1997152N10265,1/06/1997 0:00,-95.4,10.4,EP
1997161N14266,8/06/1997 12:00,-92.3,11.3,EP
1997165N12139,14/06/1997 12:00,133.7,14,WP
1997167N06162,22/06/1997 18:00,132.1,13.2,WP
1997176N16252,24/06/1997 6:00,-101.5,14,EP
1997192N30290,10/07/1997 0:00,-70.4,26.6,NA
1997196N08142,18/07/1997 12:00,138.1,10.4,WP
1997196N10251,14/07/1997 6:00,-109,9.7,EP
1997201N24152,26/07/1997 12:00,155.1,25.5,WP
1997202N04152,29/07/1997 18:00,135.2,15.2,WP
1997212N11265,29/07/1997 18:00,-93.4,9.2,EP
1997217N06168,8/08/1997 0:00,158.9,11.2,WP
1997221N03179,18/08/1997 0:00,166.3,14.4,WP
1997222N11246,10/08/1997 6:00,-114.4,11,EP
1997229N19242,16/08/1997 0:00,-109.5,18.9,EP
1997232N17115,19/08/1997 12:00,115.3,14.6,WP
1997238N11159,28/08/1997 0:00,149.4,12,WP
1997238N11227,24/08/1997 12:00,-130.4,9.9,EP
1997238N19112,27/08/1997 18:00,114.5,18,WP
1997240N12193,1/09/1997 12:00,-175.2,12.7,EP
1997246N11316,2/09/1997 6:00,-40.1,12.7,NA
1997252N10171,11/09/1997 6:00,170.1,10,WP
1997253N12255,8/09/1997 12:00,-98.6,10.9,EP
1997256N14227,12/09/1997 12:00,-133,14.8,EP
1997259N13258,15/09/1997 6:00,-96.8,9.9,EP
1997261N13114,22/09/1997 0:00,110,15,WP
1997263N14084,23/09/1997 0:00,82.5,15.5,NI
1997265N10175,23/09/1997 0:00,168,10,WP
1997270N11265,25/09/1997 6:00,-100.2,10.2,EP
1997277S04170,8/10/1997 0:00,170,-7.9,SP
1997283N07177,12/10/1997 18:00,155.5,10.8,WP
1997284N04179,13/10/1997 0:00,169.3,11.2,WP
1997299N07169,28/10/1997 0:00,166.5,7.5,WP
1997311N09258,7/11/1997 0:00,-102.5,9,EP
1997311N10151,9/11/1997 18:00,141.9,10.8,WP
1997326S09203,22/11/1997 12:00,-157.1,-9.7,SP
1997333N06194,30/11/1997 18:00,-165.3,7.8,EP
1997336S09195,4/12/1997 18:00,-166,-9,SP
1997359S12129,24/12/1997 12:00,123.5,-7.9,SI
1998001S09195,31/12/1997 12:00,-168.8,-5.1,SP
1998002S14151,31/12/1997 12:00,149.4,-14.8,SP
1998022S15143,22/01/1998 6:00,142.3,-15.3,SP
1998023S16125,23/01/1998 6:00,124.7,-16.3,SI
1998025S12185,24/01/1998 12:00,-176.2,-9.5,SP
1998030S13194,30/01/1998 12:00,-164.5,-13.1,SP
1998032S18036,14/02/1998 18:00,43.6,-16.9,SI
1998036S13066,7/02/1998 6:00,63.6,-12.8,SI
1998036S13135,10/02/1998 0:00,120.9,-15.1,SI
1998056S14139,23/02/1998 18:00,126.5,-9.8,SP
1998064S09093,10/03/1998 18:00,85.8,-14,SI
1998064S13061,5/03/1998 12:00,62.9,-15.3,SI
1998079S10145,19/03/1998 6:00,145.7,-12.6,SP
1998096S13071,6/04/1998 6:00,70.7,-12.8,SI
1998108S10203,19/04/1998 18:00,-158.5,-14.3,SP
1998120S16220,28/04/1998 6:00,-141.7,-17.2,SP
1998152N11075,4/06/1998 0:00,69.5,10.5,NI
1998161N09261,11/06/1998 18:00,-105.4,12.1,EP
1998173N08266,21/06/1998 0:00,-91.5,7.9,EP
1998188N18117,7/07/1998 18:00,118.8,20.8,WP
1998197N13259,16/07/1998 0:00,-99.5,13.7,EP
1998209N11335,27/07/1998 12:00,-25.4,11.3,NA
1998210N14263,28/07/1998 18:00,-95.8,12.3,EP
1998213N14128,1/08/1998 12:00,127.4,14.8,WP
1998216N09260,6/08/1998 12:00,-111.5,16.7,EP
1998217N10130,7/08/1998 12:00,124.1,16.4,WP
1998232N15312,19/08/1998 0:00,-46.9,17.6,NA
1998244N22267,30/08/1998 6:00,-94,20.8,NA
1998249N16256,6/09/1998 6:00,-106.8,17.8,EP
1998253N17150,12/09/1998 6:00,144.6,18.7,WP
1998259N10335,15/09/1998 0:00,-27.2,10.4,NA
1998261N27270,18/09/1998 0:00,-92.1,26.4,NA
1998262N13333,19/09/1998 6:00,-27.5,13.1,NA
1998264N10343,20/09/1998 6:00,-17.7,8.3,NA
1998267N13134,26/09/1998 12:00,126.1,20.4,WP
1998278N14314,3/10/1998 18:00,-37.5,10.5,NA
1998285N14068,15/10/1998 0:00,62.5,16.5,NI
1998288N11268,14/10/1998 6:00,-91.3,12.9,EP
1998295N12284,21/10/1998 6:00,-71.6,10.3,NA
1998315N09116,10/11/1998 18:00,122.3,8.8,WP
1998317N11087,13/11/1998 0:00,87.8,11.1,NI
1998321N11117,17/11/1998 12:00,114.4,9.9,WP
1998327N09126,23/11/1998 0:00,124,9.3,WP
1998335S12138,4/12/1998 18:00,132.6,-9.6,SI
1998336S13120,1/12/1998 0:00,120.2,-12.5,SI
1998342N06141,8/12/1998 0:00,145,8,WP
1998343N08114,8/12/1998 6:00,112,9.1,WP
1998346N10072,11/12/1998 18:00,69.3,11.5,NI
1998355S14187,22/12/1998 6:00,-175.8,-14.6,SP
1998357S11101,22/12/1998 18:00,104.8,-7.9,SI
1999015S20036,15/01/1999 6:00,36.2,-20.2,SI
1999020S17158,19/01/1999 18:00,156.2,-14.8,SP
1999021S15149,19/01/1999 18:00,146.6,-11.1,SP
1999031N08092,1/02/1999 6:00,89,9,NI
