name,date_for_local_environment,lon,lat,basin
2003144N16119,24/05/2003 0:00,117,14.3,WP
2003150N17119,30/05/2003 0:00,118.8,16.8,WP
2003155S10172,3/06/2003 6:00,173.6,-9.5,SP
2003192N14254,9/07/2003 12:00,-105.7,13.2,EP
2003196N04150,15/07/2003 6:00,149.8,5.9,WP
2003196N11137,16/07/2003 6:00,129.2,9.8,WP
2003219N16244,6/08/2003 0:00,-113.7,16.4,EP
2003226N07156,18/08/2003 12:00,139.4,17.4,WP
2003230N18125,17/08/2003 6:00,118.7,15.6,WP
2003240N14230,26/08/2003 12:00,-126.7,10.4,EP
2003240N20139,27/08/2003 18:00,139.5,17.6,WP
2003247N10153,4/09/2003 6:00,151.1,10.4,WP
2003247N19249,2/09/2003 18:00,-101,12.5,EP
2003249N14329,4/09/2003 6:00,-26.9,10.7,NA
2003259N13133,16/09/2003 0:00,133,13.1,WP
2003267N15140,24/09/2003 18:00,136.8,16.3,WP
2003269N12322,25/09/2003 18:00,-37.7,11.8,NA
2003271N19275,28/09/2003 18:00,-86.9,19.7,NA
2003272S05066,29/09/2003 0:00,64.1,-4.8,SI
2003286N10323,12/10/2003 18:00,-37,9.5,NA
2003290N15132,17/10/2003 0:00,131.8,15.1,WP
2003291N17147,19/10/2003 0:00,145.2,18.4,WP
2003302N11133,28/10/2003 12:00,131.9,12,WP
2003315N09067,10/11/2003 18:00,70.1,2.4,NI
2003316N11141,10/11/2003 18:00,141.9,10.9,WP
2003319N13172,19/11/2003 12:00,162.6,8.8,WP
2003338S09065,5/12/2003 18:00,61.3,-11.8,SI
2003345N05092,11/12/2003 12:00,90.5,4.5,NI
2003350S10140,16/12/2003 18:00,138,-9.7,SP
2003358S07067,28/12/2003 18:00,65.9,-9.3,SI
2003359S15177,31/12/2003 0:00,-177.2,-13.1,SP
2004025S16044,24/01/2004 18:00,43.9,-16.1,SI
2004026S12063,26/01/2004 0:00,62.8,-10.7,SI
2004052S15172,21/02/2004 6:00,173,-16.2,SP
2004056S18125,25/02/2004 12:00,124.5,-17.8,SI
2004058S13142,28/02/2004 12:00,140.2,-13.6,SP
2004061S12072,1/03/2004 6:00,70.3,-13.5,SI
2004068S13089,6/03/2004 0:00,93.7,-12.7,SI
2004072S11146,14/03/2004 12:00,135.2,-10.6,SI
2004081S12103,21/03/2004 12:00,103.4,-14.2,SI
2004093N07154,3/04/2004 0:00,152.3,6.4,WP
2004125S08084,10/05/2004 12:00,72.9,-9.8,SI
2004134N07132,12/05/2004 0:00,134.5,10.1,WP
2004143N15252,20/05/2004 12:00,-105.9,11.1,EP
2004156N16117,4/06/2004 18:00,116.3,15,WP
2004158N07142,8/06/2004 18:00,126.4,10,WP
2004164N06139,11/06/2004 12:00,133.9,4.6,WP
2004177N12154,24/06/2004 0:00,153,12.2,WP
2004193N19136,12/07/2004 0:00,133.5,20,WP
2004195N15255,10/07/2004 18:00,-111.3,11.4,EP
2004214N30282,30/07/2004 18:00,-71.4,26.1,NA
2004215N22148,2/08/2004 0:00,148.7,22.5,WP
2004216N16166,2/08/2004 12:00,164.3,15.2,WP
2004217N13306,7/08/2004 12:00,-80.2,17.8,NA
2004219N15137,6/08/2004 12:00,133,15.4,WP
2004222N24150,9/08/2004 0:00,150.4,23.5,WP
2004223N11301,8/08/2004 6:00,-50.4,12,NA
2004227N12338,12/08/2004 0:00,-14.7,8.1,NA
2004227N15144,14/08/2004 6:00,138.7,14.8,WP
2004231N09147,18/08/2004 0:00,142,9.7,WP
2004238N11325,23/08/2004 18:00,-29.3,9,NA
2004239N11171,26/08/2004 0:00,171,10.5,WP
2004240N15254,24/08/2004 18:00,-103.1,11.1,EP
2004241N29295,27/08/2004 12:00,-65.2,29,NA
2004243S03088,30/08/2004 0:00,89.8,1.3,SI
2004247N10332,1/09/2004 6:00,-20.3,11,NA
2004263N13153,18/09/2004 18:00,149.5,12.5,WP
2004264N13328,18/09/2004 12:00,-17,9.5,NA
2004274N16069,29/09/2004 12:00,72.1,18.2,NI
2004283N24265,6/10/2004 18:00,-93.8,20.7,NA
2004284N30295,8/10/2004 0:00,-61.8,27.7,NA
2004286N14263,10/10/2004 18:00,-109.7,14.6,EP
2004288N09164,14/10/2004 12:00,162,11.7,WP
2004319N10134,12/11/2004 18:00,139.5,6.3,WP
2004325S06078,19/11/2004 12:00,77.9,-6.1,SI
2004327N16125,20/11/2004 6:00,130.7,18,WP
2004352N10154,16/12/2004 18:00,153.5,11.5,WP
2004357S16216,22/12/2004 18:00,-146.1,-17.7,SP
2004365S13120,30/12/2004 0:00,119.8,-12.9,SI
2005003S09177,3/01/2005 18:00,175.7,-9.3,SP
2005006S09099,5/01/2005 18:00,97.8,-9.2,SI
2005012N04090,13/01/2005 6:00,87,5.5,NI
2005015S06089,17/01/2005 6:00,85.8,-8.9,SI
2005017S09061,18/01/2005 6:00,54.9,-10.2,SI
2005026S20040,26/01/2005 0:00,39.2,-20.1,SI
2005027S18168,29/01/2005 18:00,174.6,-15.6,SP
2005029S11072,1/02/2005 12:00,64.7,-18.5,SI
2005032S14195,1/02/2005 6:00,-165,-14.3,SP
2005035S14136,4/02/2005 0:00,137,-13,SP
2005035S15118,6/02/2005 0:00,116.5,-16.2,SI
2005041S13181,11/02/2005 6:00,-178.4,-10.7,SP
2005042S12190,10/02/2005 18:00,-169.6,-11.7,SP
2005054S09173,22/02/2005 18:00,172.8,-8.5,SP
2005060S12179,3/03/2005 18:00,-171,-13.2,SP
2005063S11140,3/03/2005 12:00,140.9,-13.2,SP
2005067S12120,7/03/2005 18:00,119.9,-18.1,SI
2005071N06152,13/03/2005 0:00,148.5,7.3,WP
2005079S10067,21/03/2005 0:00,64.1,-12.2,SI
2005089S10085,1/04/2005 12:00,77.6,-12.6,SI
2005092S11102,1/04/2005 12:00,98.8,-10.6,SI
2005107N07151,21/04/2005 0:00,141.9,8.7,WP
2005110S17180,20/04/2005 0:00,179.5,-17,SP
2005192N22155,11/07/2005 0:00,153.6,22.1,WP
2005199N21168,18/07/2005 12:00,167.6,22.3,WP
2005203N25285,20/07/2005 0:00,-61.9,19.5,NA
2005210N19115,27/07/2005 12:00,115.8,14.1,WP
2005211N09141,29/07/2005 12:00,131.2,6.2,WP
2005215N28291,1/08/2005 6:00,-65.8,24.2,NA
2005217N13327,5/08/2005 12:00,-36.8,15.6,NA
2005222N14131,9/08/2005 6:00,129.3,12.6,WP
2005229N22156,19/08/2005 6:00,152.4,22,WP
2005232N13263,18/08/2005 6:00,-109.4,11,EP
2005236N23285,22/08/2005 12:00,-71.2,20.6,NA
2005238N17255,24/08/2005 0:00,-105.6,21.6,EP
2005241N14315,29/08/2005 12:00,-50.6,17.7,NA
2005241N15155,27/08/2005 12:00,157.4,17.6,WP
2005245N19315,31/08/2005 12:00,-40.6,19.5,NA
2005248N08142,5/09/2005 0:00,142.3,8.2,WP
2005249N26281,5/09/2005 6:00,-78,26.3,NA
2005249N28293,4/09/2005 0:00,-67.7,24.8,NA
2005255N15246,13/09/2005 0:00,-118.8,14.8,EP
2005258N12242,13/09/2005 6:00,-132.1,12.6,EP
2005260N20090,16/09/2005 12:00,87.7,14.8,NI
2005261N13245,15/09/2005 18:00,-107.5,9.9,EP
2005261N21290,16/09/2005 18:00,-61.9,20,NA
2005262N13127,19/09/2005 0:00,137,13,WP
2005262N20155,18/09/2005 18:00,155.1,19.9,WP
2005271N17255,27/09/2005 6:00,-103.5,17.7,EP
2005275N19274,30/09/2005 6:00,-83.1,15.8,NA
2005278N27280,3/10/2005 6:00,-71.6,25.5,NA
2005289N18282,15/10/2005 6:00,-76.8,17.5,NA
2005300N10279,25/10/2005 6:00,-78.2,11.5,NA
2005301N13117,27/10/2005 0:00,124.6,14.6,WP
2005311N08140,8/11/2005 0:00,136.5,12.5,WP
2005316N05134,14/11/2005 6:00,129.4,9.2,WP
2005318N13298,13/11/2005 6:00,-55.5,12.5,NA
2005324N27312,18/11/2005 18:00,-46.8,27.7,NA
2006006S11129,5/01/2006 6:00,132.8,-10,SI
2006007S15182,10/01/2006 0:00,176.4,-13.8,SP
2006017S15126,16/01/2006 12:00,122.5,-13,SI
2006021S11053,23/01/2006 0:00,55.8,-15.2,SI
2006025S18147,25/01/2006 18:00,147,-17.6,SP
2006040S15181,9/02/2006 12:00,-178.5,-14.8,SP
2006054S09082,22/02/2006 6:00,78.5,-10.7,SI
2006057S12114,25/02/2006 6:00,114.8,-13.4,SI
2006060S13058,1/03/2006 0:00,45.9,-11.1,SI
2006074S13158,15/03/2006 18:00,159.4,-13.4,SP
2006075S14185,17/03/2006 6:00,176.4,-13.9,SP
2006078S12119,19/03/2006 0:00,118.5,-11.5,SI
2006081S14129,24/03/2006 18:00,128.4,-14.8,SI
2006093S15115,3/04/2006 12:00,114.4,-14.4,SI
2006114N08090,23/04/2006 12:00,88.5,0.3,NI
2006161N20275,9/06/2006 0:00,-78.4,21.2,NA
2006174N08135,25/06/2006 12:00,121.7,12.4,WP
2006180N06140,28/06/2006 18:00,140.7,7.4,WP
2006188N10143,7/07/2006 6:00,141.5,11.1,WP
2006193N14258,10/07/2006 6:00,-99,8.9,EP
2006198N08152,17/07/2006 12:00,147.8,8.9,WP
2006203N12257,20/07/2006 6:00,-103.6,10.4,EP
2006209N13130,30/07/2006 6:00,126.3,14.3,WP
2006216N07151,3/08/2006 12:00,151.3,3.2,WP
2006216N21152,3/08/2006 18:00,152.2,21.2,WP
2006225N17126,12/08/2006 0:00,126.1,14.6,WP
2006228N10218,18/08/2006 12:00,-153.6,10.3,EP
2006228N13247,14/08/2006 0:00,-105.6,9.1,EP
2006234N12338,21/08/2006 0:00,-21.4,7,NA
2006237N13298,23/08/2006 12:00,-54,10.6,NA
2006242N16246,28/08/2006 6:00,-112.7,15.6,EP
2006247N14321,3/09/2006 6:00,-38.3,10.9,NA
2006256N12338,12/09/2006 0:00,-21,7.8,NA
2006259N19155,15/09/2006 6:00,156.6,18.3,WP
2006271N26307,26/09/2006 6:00,-45.4,22.2,NA
2006272N13144,1/10/2006 0:00,136.5,13.3,WP
2006282N14243,7/10/2006 12:00,-113.2,8.8,EP
2006294N16254,19/10/2006 12:00,-98,13.7,EP
2006294S10168,19/10/2006 18:00,160.1,-3.4,SP
2006298N12143,25/10/2006 6:00,141.6,12.3,WP
2006300N07078,27/10/2006 12:00,81.7,10.3,NI
2006311N16143,7/11/2006 12:00,142.1,16.4,WP
2006322S09172,20/11/2006 0:00,161.6,-12.1,SP
2006330S06049,28/11/2006 12:00,44.5,-9.9,SI
2006340N08142,5/12/2006 18:00,147.8,8.2,WP
2006349N08157,15/12/2006 12:00,154.5,8.5,WP
2006350S07071,16/12/2006 12:00,67.8,-7.5,SI
2006364S12058,29/12/2006 6:00,57.8,-12,SI
2007021S12183,22/01/2007 6:00,-175.7,-12.3,SP
2007021S12195,20/01/2007 18:00,-165.5,-11.5,SP
2007027S07069,27/01/2007 12:00,67.7,-7.3,SI
2007037S19050,7/02/2007 12:00,50.5,-17.1,SI
2007043S11071,13/02/2007 12:00,69.4,-12.5,SI
2007050S16079,19/02/2007 0:00,72.8,-6.7,SI
2007052S10093,21/02/2007 0:00,90,-9.8,SI
2007058S12135,1/03/2007 18:00,134.2,-13.1,SI
2007062S14119,4/03/2007 18:00,115.5,-14.7,SI
2007066S12066,10/03/2007 0:00,63.8,-13.8,SI
2007082S16125,23/03/2007 6:00,124.5,-16.2,SI
2007084S12157,24/03/2007 12:00,164.5,-0.5,SP
2007085S11085,28/03/2007 6:00,73.8,-12.3,SI
2007090N06158,30/03/2007 0:00,164.1,5.7,WP
2007091S14175,2/04/2007 6:00,176.5,-14.2,SP
2007100S22037,9/04/2007 0:00,37.1,-23,SI
2007133N15091,12/05/2007 0:00,90.7,11.7,NI
2007135N08147,15/05/2007 18:00,145.4,8.4,WP
2007136S10158,14/05/2007 0:00,165.9,-5.3,SP
2007147N13249,27/05/2007 0:00,-110.6,12.8,EP
2007150N14263,28/05/2007 12:00,-98.2,12.7,EP
2007151N14072,31/05/2007 12:00,71.4,9.9,NI
2007151N18273,30/05/2007 18:00,-82.5,20.9,NA
2007184N16112,2/07/2007 6:00,112.3,11.7,WP
2007188N04148,7/07/2007 0:00,148.9,5.6,WP
2007203N13255,22/07/2007 0:00,-104.6,12.5,EP
2007208N20155,27/07/2007 6:00,155.6,20.7,WP
2007213N13238,30/07/2007 0:00,-119.4,11.4,EP
2007216N18138,3/08/2007 6:00,148.8,17.3,WP
2007219N15130,6/08/2007 0:00,136,9.9,WP
2007221N13234,7/08/2007 0:00,-121.5,13.1,EP
2007225N12331,12/08/2007 12:00,-26.1,11.9,NA
2007227N24269,13/08/2007 18:00,-84.3,21.4,NA
2007240N17153,27/08/2007 0:00,155.7,20.6,WP
2007249N24161,5/09/2007 6:00,163.4,21.4,WP
2007254N18140,11/09/2007 0:00,134.9,11.2,WP
2007255N13316,11/09/2007 6:00,-41.1,12,NA
2007257N16134,14/09/2007 0:00,143.4,17.2,WP
2007261N13254,17/09/2007 0:00,-100,13.7,EP
2007265N20122,21/09/2007 12:00,122,19.5,WP
2007269N22265,25/09/2007 12:00,-94.8,21.8,NA
2007272N15251,27/09/2007 12:00,-103.8,14.1,EP
2007272N17125,28/09/2007 0:00,121.1,2.8,WP
2007274N18131,29/09/2007 18:00,128.8,13.6,WP
2007274N28173,3/10/2007 0:00,169.4,27.8,WP
2007276N20147,3/10/2007 0:00,146.7,19.7,WP
2007288N15251,14/10/2007 12:00,-109.8,15.6,EP
2007291N19148,17/10/2007 0:00,151.7,12.4,WP
2007297N18300,26/10/2007 12:00,-66.7,17.2,NA
2007298N18136,24/10/2007 0:00,141.6,13.6,WP
2007306N18133,1/11/2007 12:00,133.5,17,WP
2007314N10093,10/11/2007 6:00,93,10.1,NI
2007315S05095,12/11/2007 18:00,93.3,-5,SI
2007322S06075,17/11/2007 0:00,73.8,-5.3,SI
2007323N09128,18/11/2007 18:00,127,8.9,WP
2007324N10140,18/11/2007 12:00,148.8,11.9,WP
2007337S12186,3/12/2007 6:00,-175,-12.1,SP
2007346S12073,15/12/2007 0:00,68.4,-15,SI
2007352S12088,17/12/2007 0:00,88.4,-9.9,SI
2007360S10116,26/12/2007 0:00,115.7,-9.9,SI
2007362S13131,2/01/2008 0:00,130,-14.8,SI
2007363S20043,30/12/2007 0:00,42,-18.3,SI
2008008S18184,8/01/2008 0:00,-175.8,-18.1,SP
2008023S10050,23/01/2008 18:00,47.4,-12.1,SI
2008026S11064,25/01/2008 18:00,63.5,-10.7,SI
2008026S12179,26/01/2008 6:00,-179.5,-12.2,SP
2008033S11083,2/02/2008 18:00,83.2,-11.2,SI
2008037S10055,5/02/2008 6:00,64.4,-8.8,SI
2008042S16122,10/02/2008 12:00,120.4,-17.9,SI
2008062S10064,3/03/2008 12:00,60.7,-10.4,SI
2008065S12096,6/03/2008 18:00,89.7,-12.4,SI
2008079S12069,19/03/2008 18:00,66.4,-13.6,SI
2008083S12102,23/03/2008 0:00,101.5,-14.5,SI
2008104N08128,13/04/2008 6:00,126.3,8.8,WP
2008111S06082,20/04/2008 6:00,77.4,-9.5,SI
2008111S08096,19/04/2008 12:00,100.4,-5.5,SI
2008128N07134,5/05/2008 18:00,137.5,5.9,WP
2008135N12116,14/05/2008 6:00,112.7,10.4,WP
2008135N16125,13/05/2008 12:00,126.3,16.9,WP
2008169N08135,17/06/2008 0:00,139.3,7.7,WP
2008180N14238,26/06/2008 12:00,-126.2,8.7,EP
2008184N15254,30/06/2008 12:00,-97.9,9.7,EP
2008193N20126,13/07/2008 6:00,126.3,20.1,WP
2008203N18276,18/07/2008 12:00,-69.8,14.1,NA
2008204N13260,19/07/2008 18:00,-93,12.7,EP
2008206N22133,23/07/2008 6:00,141.1,21.4,WP
2008217N19120,3/08/2008 0:00,114.4,11.8,WP
2008218N10224,5/08/2008 6:00,-139.5,10,EP
2008220N12250,5/08/2008 0:00,-105.3,9.8,EP
2008229N13147,15/08/2008 18:00,145.5,11.5,WP
2008229N18293,13/08/2008 18:00,-56.2,17.8,NA
2008238N14293,23/08/2008 12:00,-61.6,10.4,NA
2008246N12338,31/08/2008 6:00,-16.3,10.5,NA
2008246N19250,31/08/2008 12:00,-109.4,15.3,EP
2008262N16142,17/09/2008 12:00,141.2,16.1,WP
2008272N08139,30/09/2008 0:00,126.7,11,WP
2008280N19268,4/10/2008 12:00,-89.4,10.9,NA
2008290S05071,17/10/2008 18:00,68.7,-7.3,SI
2008292N20152,17/10/2008 6:00,155,23.6,WP
2008298N16085,24/10/2008 12:00,80.5,10.6,NI
2008308N08252,1/11/2008 0:00,-99.3,6.9,EP
2008311N08128,5/11/2008 6:00,127.8,8.4,WP
2008319S07086,18/11/2008 0:00,77.6,-9.4,SI
2008320N08122,14/11/2008 12:00,122.6,6.4,WP
2008323S08089,17/11/2008 0:00,92.6,-4.4,SI
2008348S10077,15/12/2008 18:00,68.7,-9.2,SI
2009008S13069,8/01/2009 12:00,71,-14.1,SI
2009017S15059,16/01/2009 18:00,58.5,-15.8,SI
2009024S17123,24/01/2009 0:00,123.3,-17.3,SI
2009025S12177,26/01/2009 12:00,-177.2,-15.9,SP
2009032S15071,2/02/2009 0:00,68.9,-15.4,SI
2009034S16126,5/02/2009 18:00,115.18,-16.28,SI
2009045S18174,15/02/2009 6:00,171.3,-17.4,SP
2009051S11075,19/02/2009 18:00,76.5,-13.5,SI
2009069S19204,9/03/2009 12:00,-147.8,-8.5,SP
2009074S10129,15/03/2009 18:00,125.7,-10.6,SI
2009075S18197,15/03/2009 6:00,-159.9,-14.9,SP
2009082S16039,22/03/2009 18:00,40.2,-16.8,SI
2009092S15178,1/04/2009 18:00,178.3,-15.2,SP
2009093S12062,3/04/2009 12:00,58.5,-11.4,SI
2009104N13088,13/04/2009 12:00,89.4,11.7,NI
2009107S07133,24/04/2009 12:00,134.8,-8.8,SI
2009121N13124,30/04/2009 18:00,117.1,13.4,WP
2009123N10111,1/05/2009 12:00,105.9,8.5,WP
2009143N17089,22/05/2009 12:00,89.2,13.4,NI
2009171N15264,19/06/2009 18:00,-96.6,8.6,EP
2009173N10132,21/06/2009 6:00,132.5,2.3,WP
2009190N09254,8/07/2009 18:00,-107.6,7.6,EP
2009210N11231,28/07/2009 18:00,-130,9.9,EP
2009213N16130,1/08/2009 12:00,121.9,16.9,WP
2009215N13252,2/08/2009 0:00,-102.7,8.3,EP
2009221N10201,9/08/2009 12:00,-162.5,11.7,EP
2009222N14336,10/08/2009 12:00,-24.9,14.4,NA
2009227N12328,13/08/2009 18:00,-28.8,8.8,NA
2009228N11163,15/08/2009 18:00,161.2,9.7,WP
2009233N13230,20/08/2009 18:00,-132.2,9.9,EP
2009235N14252,23/08/2009 0:00,-101.2,12.6,EP
2009238N20151,26/08/2009 12:00,151.7,18.7,WP
2009239N10253,27/08/2009 18:00,-113.8,10.9,EP
2009239N12270,27/08/2009 0:00,-91.8,10.6,EP
2009245N17303,30/08/2009 18:00,-48.4,15.8,NA
2009251N16118,8/09/2009 0:00,118,13.9,WP
2009255N13155,10/09/2009 18:00,157.4,13.2,WP
2009287N10154,13/10/2009 12:00,152.5,2.7,WP
2009288N07267,14/10/2009 0:00,-94.7,12.1,EP
2009313N12071,8/11/2009 12:00,73.6,11.1,NI
2009325N06148,21/11/2009 12:00,157,5.3,WP
2009325S12066,21/11/2009 0:00,63.7,-11.1,SI
2009337S07096,5/12/2009 6:00,88.4,-9.1,SI
2009342S09140,10/12/2009 0:00,134.5,-10,SI
2009346S07086,19/12/2009 18:00,63.6,-11.7,SI
2010002S09096,4/01/2010 6:00,89.5,-10.4,SI
2010029S12177,30/01/2010 6:00,-179,-11.8,SP
2010040S11185,9/02/2010 6:00,-173.5,-12,SP
2010051S06195,24/02/2010 12:00,-163.5,-15.3,SP
2010066S19050,8/03/2010 6:00,49.6,-19.2,SI
2010067S25317,8/03/2010 0:00,-42.6,-25.2,SA
2010069S12188,10/03/2010 0:00,-172.2,-12.3,SP
2010078N03153,22/03/2010 12:00,141.7,8.4,WP
2010080S06089,21/03/2010 18:00,89.6,-8.5,SI
2010082S09144,26/03/2010 0:00,134.8,-9.5,SP
2010110S10118,20/04/2010 12:00,117.4,-10,SI
2010136N09057,19/05/2010 12:00,54,11,NI
2010143S20035,23/05/2010 18:00,37.4,-20.7,SI
2010166N15255,15/06/2010 12:00,-105.2,14.7,EP
2010172N08272,21/06/2010 6:00,-90,8.8,EP
2010198N15123,17/07/2010 12:00,122.8,15.5,WP
2010217N15265,4/08/2010 12:00,-94.9,14.9,EP
2010243N12146,2/09/2010 0:00,139.1,18,WP
2010247N15266,4/09/2010 6:00,-95.1,16.1,NA
2010249N24125,6/09/2010 18:00,123.8,22.5,WP
2010263N15149,20/09/2010 0:00,146.5,19,WP
2010293N17277,19/10/2010 12:00,-83.4,17.2,NA
2010300N05323,27/10/2010 18:00,-43,6,NA
2010331S07089,29/11/2010 6:00,86.5,-11.5,SI
2011009S15113,9/01/2011 18:00,112.99,-15.2,SI
2011010S17169,10/01/2011 6:00,169.8,-17.1,SP
2011020S13182,21/01/2011 18:00,-174.8,-13.9,SP
2011021S16129,23/01/2011 18:00,128.4,-14.5,SI
2011028S13180,28/01/2011 6:00,179.1,-13,SP
2011038S11062,7/02/2011 18:00,59.5,-12,SI
2011045S16119,14/02/2011 18:00,115.41,-18.29,SI
2011048S14171,17/02/2011 6:00,170.8,-14.6,SP
2011069S20321,14/03/2011 0:00,-40.8,-20.4,SA
2011073S11089,15/03/2011 18:00,82.6,-13.1,SI
2011102S11125,13/04/2011 0:00,125.8,-11.8,SI
2011102S26048,11/04/2011 12:00,47.7,-25.7,SI
2011140N08142,19/05/2011 12:00,141.6,8.3,WP
2011167N08129,19/06/2011 12:00,122.6,18.7,WP
2011227N12234,14/08/2011 6:00,-126.5,12.3,EP
2011233N12129,21/08/2011 12:00,128.6,12.4,WP
2011240N10341,28/08/2011 0:00,-19,9.5,NA
2011253N20145,11/09/2011 6:00,137.3,20.3,WP
2011278N12248,4/10/2011 12:00,-111.7,11.6,EP
2011295N13279,22/10/2011 0:00,-81,12.7,NA
2011302N13062,31/10/2011 6:00,57,16,NI
2011323N09264,18/11/2011 18:00,-97,9.2,EP
2011346N03156,13/12/2011 6:00,145,6.2,WP
2011355S11135,22/12/2011 18:00,131.3,-10.5,SI
2012006S15043,6/01/2012 6:00,41.2,-16.2,SI
2012017S10074,17/01/2012 0:00,74,-10.3,SI
2012018S16041,17/01/2012 12:00,41,-16,SI
2012023S13117,23/01/2012 6:00,116.8,-12.7,SI
2012032S15141,3/02/2012 6:00,148.5,-16.5,SP
2012039S14075,7/02/2012 12:00,74.7,-13.5,SI
2012056S13057,27/02/2012 6:00,47.2,-15.1,SI
2012069S14111,11/03/2012 12:00,114.66,-18.24,SI
2012086N10116,27/03/2012 12:00,114,9.4,WP
2012156S07066,3/06/2012 18:00,65.9,-7.1,SI
2012162N06150,11/06/2012 12:00,145.5,9.3,WP
2012177N11135,24/06/2012 18:00,135.3,11.2,WP
2012193N12259,10/07/2012 6:00,-100.6,11.7,EP
2012201N15129,19/07/2012 12:00,125.6,15.5,WP
2012216N24162,4/08/2012 12:00,162.1,23.6,WP
2012219N12254,5/08/2012 18:00,-105.9,12.4,EP
2012223N14317,15/08/2012 18:00,-89.5,16.5,NA
2012230N21126,17/08/2012 6:00,125.9,21.4,WP
2012235N11328,21/08/2012 12:00,-31.7,10.7,NA
2012239N11261,25/08/2012 18:00,-99.1,11.3,EP
2012242N13333,28/08/2012 12:00,-27.4,12.9,NA
2012246N29323,2/09/2012 6:00,-37.9,28.1,NA
2012273N13112,29/09/2012 12:00,113.1,13.5,WP
2012274N13151,29/09/2012 6:00,151,12.8,WP
2012279N15145,5/10/2012 12:00,142.3,15.1,WP
2012285S04077,10/10/2012 18:00,76.6,-4.9,SI
2012296N06135,21/10/2012 12:00,135,6.4,WP
2012296N20309,22/10/2012 0:00,-51.2,20.4,NA
2012301N11087,28/10/2012 6:00,86,9.5,NI
2012325S09084,22/11/2012 0:00,81,-10.3,SI
2012337S06089,5/12/2012 0:00,83.3,-10.9,SI
2012362S08071,30/12/2012 0:00,61.6,-10,SI
2012362S08165,26/12/2012 18:00,164.2,-8.1,SP
2012362S14114,26/12/2012 18:00,114.3,-14,SI
2013001N04141,1/01/2013 12:00,137.2,4.6,WP
2013005S10126,6/01/2013 6:00,125,-10.8,SI
2013009S11084,10/01/2013 12:00,81.6,-13.1,SI
2013018S14138,19/01/2013 6:00,134.7,-17.2,SP
2013020S17123,20/01/2013 12:00,123,-17.12,SI
2013026S13067,26/01/2013 0:00,66.3,-13.1,SI
2013046S20042,17/02/2013 6:00,40.3,-17.6,SI
2013049N05131,19/02/2013 18:00,122.8,7.1,WP
2013052S13126,22/02/2013 6:00,121.12,-14.4,SI
2013069S13135,12/03/2013 0:00,138.9,-12,SP
2013093S08074,6/04/2013 6:00,73,-10.7,SI
2013097S07099,7/04/2013 6:00,99,-7,SI
2013116S09153,28/04/2013 0:00,154.2,-12.2,SP
2013134N07265,13/05/2013 18:00,-95.9,6.9,EP
2013158N13129,6/06/2013 12:00,128.5,12.9,WP
2013167N12128,16/06/2013 0:00,128.2,12,WP
2013167N12279,17/06/2013 12:00,-87,16,NA
2013196N14128,15/07/2013 0:00,126.9,14,WP
2013210N13122,29/07/2013 0:00,122.4,13.2,WP
2013214N13243,2/08/2013 0:00,-116.8,12.7,EP
2013224N12220,17/08/2013 0:00,-168.1,13.4,EP
2013232N14252,21/08/2013 0:00,-110,14.5,EP
2013241N29169,30/08/2013 0:00,169.4,28.5,WP
2013242N15245,29/08/2013 12:00,-115.1,15,EP
2013243N26122,30/08/2013 18:00,121.5,25.6,WP
2013248N16294,8/09/2013 6:00,-68.9,24.7,NA
2013262N14149,19/09/2013 6:00,148.5,14,WP
2013271N21310,28/09/2013 6:00,-50.3,22.2,NA
2013274N18152,2/10/2013 6:00,150.6,17.3,WP
2013292N09162,18/10/2013 18:00,162.4,9.3,WP
2013301N13142,27/10/2013 18:00,142.3,12.9,WP
2013305N16252,1/11/2013 0:00,-107.9,16,EP
2013316N06130,12/11/2013 12:00,124.1,9.3,WP
2013324S11113,20/11/2013 12:00,114.5,-11.5,SI
2013350S08099,16/12/2013 0:00,98.7,-8.3,SI
2013360S11123,26/12/2013 12:00,122.6,-13.28,SI
2014024S13160,28/01/2014 6:00,152.1,-14.9,SP
2014030S14129,1/02/2014 6:00,133.1,-15,SP
2014065S10139,6/03/2014 6:00,138.7,-9.5,SP
2014092S11159,3/04/2014 12:00,158.47,-10.51,SP
