name,date_for_local_environment,lon,lat
   2008078S08194,19/03/2008 12:00,-166.2,-11.2
   2008080S10112,20/03/2008 12:00,109,-10.4
   2008080S14151,21/03/2008 0:00,153.1,-12.2
   2008080S17172,21/03/2008 12:00,171.6,-10.2
   2008081S17105,21/03/2008 12:00,104.6,-15.2
   2008081S08263,22/03/2008 6:00,-98.9,-6.9
   2008082S13086,23/03/2008 0:00,83.8,-13
   2008082S07154,24/03/2008 0:00,147.2,-4.4
   2008083S23232,24/03/2008 0:00,-129.2,-25.1
   2008083S19218,23/03/2008 18:00,-140.8,-19.9
   2008084S13089,25/03/2008 18:00,94.1,-9.9
   2008085S09269,26/03/2008 6:00,-92.2,-5.1
   2008085S03131,26/03/2008 6:00,133.2,-6.7
   2008086S06227,27/03/2008 0:00,-132.4,-3.1
   2008087S22177,27/03/2008 18:00,177.2,-19.6
   2008087S12158,27/03/2008 18:00,162.9,-12.7
   2008087S21193,28/03/2008 0:00,-164,-23
   2008087S05242,28/03/2008 6:00,-117.8,-5.3
   2008087S09210,28/03/2008 6:00,-153.8,-9.9
   2008088S20183,29/03/2008 12:00,176.2,-15.5
   2008089S18193,30/03/2008 12:00,-165,-20.5
   2008089S10116,30/03/2008 18:00,121.3,2.4
   2008090S15153,31/03/2008 0:00,149.4,-15.3
   2008091S13117,2/04/2008 12:00,110.7,-16.4
   2008092N04126,2/04/2008 0:00,117.1,-5.7
   2008092S21049,2/04/2008 0:00,52.2,-24.4
   2008092S14185,2/04/2008 18:00,-167.7,-16.9
   2008092N05143,2/04/2008 6:00,136.6,2.4
   2008092S10159,2/04/2008 0:00,156.3,-9.5
   2008092S13179,3/04/2008 6:00,167,-14.6
   2008094S13148,3/04/2008 18:00,149.2,-9
   2008094S13159,4/04/2008 0:00,155.2,-8.5
   2008094S14172,4/04/2008 0:00,172.2,-12.3
   2008095S10127,4/04/2008 0:00,126.5,-9.5
   2008095S22054,4/04/2008 12:00,52.3,-21.9
   2008096S20168,6/04/2008 6:00,176.1,-19.5
   2008097N06092,6/04/2008 0:00,91.9,5.6
   2008097S07150,6/04/2008 12:00,155,-5.1
   2008097S03149,7/04/2008 0:00,147.3,-3.9
   2008097S21172,7/04/2008 18:00,171.2,-18.6
   2008098S10065,7/04/2008 6:00,66.8,-9.5
   2008098S22218,8/04/2008 6:00,-138.4,-25.5
   2008098N05166,7/04/2008 12:00,166,5.3
   2008098S14109,9/04/2008 0:00,106,-11.7
   2008099N05156,8/04/2008 18:00,159,4.7
   2008100N02081,10/04/2008 0:00,82.5,-2.4
   2008100N00146,9/04/2008 6:00,146.7,0.8
   2008100S12102,10/04/2008 12:00,98.9,-11.8
   2008100S03146,10/04/2008 0:00,145.1,-2.6
   2008101S19172,11/04/2008 0:00,176.7,-14.7
   2008101S03121,11/04/2008 18:00,132.5,-0.3
   2008102S06103,12/04/2008 6:00,107.3,-4.3
   2008102N02076,11/04/2008 18:00,73.2,-0.3
   2008102S11064,13/04/2008 18:00,61.9,-14.5
   2008102S13154,13/04/2008 18:00,161.6,-10.8
   2008102N09136,12/04/2008 12:00,138.6,8.3
   2008103S18197,13/04/2008 6:00,-167.8,-18
   2008103N04166,14/04/2008 0:00,164.5,6.1
   2008104S18201,14/04/2008 0:00,-159.9,-18.5
   2008105N30148,15/04/2008 6:00,151.6,28.5
   2008105S03131,15/04/2008 12:00,130.2,-7.7
   2008105N04071,16/04/2008 6:00,64.9,3.3
   2008106N01082,16/04/2008 0:00,84.4,4.5
   2008106S21207,15/04/2008 12:00,-152.8,-20.9
   2008106S28047,16/04/2008 0:00,43.3,-30
   2008106S07126,16/04/2008 6:00,124.7,-6.1
   2008106S05149,16/04/2008 0:00,151.3,-5.7
   2008107S07083,18/04/2008 0:00,71.8,1.8
   2008107S01097,17/04/2008 12:00,93.3,-3.2
   2008107S24209,17/04/2008 6:00,-151,-28.8
   2008107S18207,17/04/2008 12:00,-155.3,-16
   2008107S09080,18/04/2008 0:00,77.3,-6.3
   2008109S05134,18/04/2008 6:00,134,-3.8
   2008109S01065,19/04/2008 0:00,68.2,1.1
   2008109S11096,18/04/2008 12:00,95.8,-11
   2008109S08160,20/04/2008 18:00,151.9,-7.6
   2008110N00089,19/04/2008 18:00,88.5,3.4
   2008111N01143,21/04/2008 6:00,144.9,5.5
   2008111S03093,21/04/2008 6:00,98,-1.1
   2008111N02124,21/04/2008 12:00,122.7,1.2
   2008112N09091,21/04/2008 18:00,86.9,5
   2008112N06100,22/04/2008 18:00,97.3,7.8
   2008112N07143,22/04/2008 6:00,141.7,5.8
   2008113S05172,23/04/2008 18:00,168.2,-7.3
   2008113S17162,25/04/2008 0:00,168.7,-20.6
   2008113S02137,23/04/2008 0:00,139.2,-1
   2008113N05093,24/04/2008 0:00,86.7,8.4
   2008114N07131,24/04/2008 0:00,127.7,8.3
   2008114N04095,24/04/2008 12:00,99,1.2
   2008114S07207,23/04/2008 18:00,-154.4,-6.4
   2008115S06156,24/04/2008 0:00,155.6,-5.5
   2008115N00097,25/04/2008 0:00,90.7,3.4
   2008116N01136,25/04/2008 12:00,134.7,2.2
   2008117S22210,27/04/2008 6:00,-152.3,-22.5
   2008117N09075,27/04/2008 12:00,72.3,5.5
   2008118S22159,28/04/2008 6:00,163.9,-19.6
   2008118N11098,28/04/2008 6:00,98.2,9.6
   2008119N03145,29/04/2008 0:00,143.7,4.6
   2008119N08141,29/04/2008 12:00,142,9.9
   2008120S25050,29/04/2008 18:00,50.1,-25.9
   2008120S16201,30/04/2008 6:00,-149.2,-17
   2008120N07158,30/04/2008 0:00,158.9,5.7
   2008120N07152,30/04/2008 12:00,153.3,3.2
   2008121S28215,30/04/2008 12:00,-144.6,-27.9
   2008122N03179,1/05/2008 18:00,-177.2,7.8
   2008122N05278,2/05/2008 18:00,-86.5,6.6
   2008122N26164,2/05/2008 0:00,164.8,25.9
   2008122N05127,2/05/2008 0:00,126.6,3.9
   2008123N09153,4/05/2008 6:00,158,3.7
   2008124N04267,3/05/2008 18:00,-94.4,4.6
   2008124N10138,4/05/2008 0:00,137.5,10.8
   2008124N10102,5/05/2008 6:00,97.2,7.1
   2008125N07239,4/05/2008 18:00,-125.5,4.5
   2008125N04257,7/05/2008 0:00,-108.2,8.6
   2008126N05157,5/05/2008 18:00,151.4,2.9
   2008126N06073,6/05/2008 6:00,73.2,4.1
   2008126N03244,6/05/2008 0:00,-120.6,5.2
   2008126N04129,6/05/2008 0:00,131.9,6.7
   2008127N18237,6/05/2008 18:00,-122.9,19.1
   2008127N03174,9/05/2008 6:00,-174.8,2.2
   2008128N05245,8/05/2008 12:00,-113.3,11.1
   2008129N05248,9/05/2008 6:00,-108.8,5.3
   2008129N04136,9/05/2008 6:00,138.3,4
   2008130N05198,10/05/2008 0:00,-162.9,4.7
   2008130N01084,10/05/2008 12:00,98.1,1.7
   2008130N06115,12/05/2008 12:00,114.2,5.6
   2008130N04158,11/05/2008 12:00,153.2,4.1
   2008131N11097,12/05/2008 6:00,92.3,13.3
   2008131N03087,10/05/2008 18:00,90.7,3.2
   2008131N12249,11/05/2008 0:00,-116.5,11.1
   2008131N05279,10/05/2008 18:00,-81.8,5.8
   2008131N10129,11/05/2008 0:00,130.2,10.1
   2008132N09267,11/05/2008 18:00,-95.7,11.8
   2008133N05229,12/05/2008 12:00,-131.3,4.7
   2008133N03145,13/05/2008 0:00,145.9,3.8
   2008134N05108,14/05/2008 12:00,104.7,7
   2008134N14255,14/05/2008 0:00,-105.1,14.3
   2008135N08263,15/05/2008 12:00,-103.5,6.4
   2008135N18093,15/05/2008 18:00,91.5,13.9
   2008136N11062,16/05/2008 18:00,54.1,7.6
   2008136N09265,16/05/2008 6:00,-94.9,9.4
   2008136N19093,17/05/2008 12:00,93.7,16.6
   2008136N05139,16/05/2008 18:00,138.7,12.5
   2008137N05248,16/05/2008 6:00,-112.4,6.4
   2008137N07277,17/05/2008 18:00,-77.9,7.6
   2008137N09164,17/05/2008 18:00,167.3,6.3
   2008138N07269,18/05/2008 0:00,-95.6,5.8
   2008139N07255,19/05/2008 12:00,-105.7,9.2
   2008139N13258,21/05/2008 0:00,-99.4,13.7
   2008140N10245,19/05/2008 18:00,-120.7,7.3
   2008140N11148,20/05/2008 6:00,151.2,10.3
   2008140N22091,20/05/2008 6:00,90.5,19.7
   2008141N11134,20/05/2008 18:00,133.6,9.3
   2008141N06270,22/05/2008 0:00,-97.6,6.4
   2008142N11147,21/05/2008 18:00,147.5,18
   2008142N09142,21/05/2008 18:00,142.1,8.8
   2008142N05276,21/05/2008 18:00,-84.2,5.1
   2008143N12136,25/05/2008 6:00,128.2,15.1
   2008143N13268,23/05/2008 0:00,-88.6,12.2
   2008143N09235,23/05/2008 0:00,-121.8,10.2
   2008143N04169,25/05/2008 18:00,176.4,5.9
   2008144N12254,23/05/2008 12:00,-105.9,11.8
   2008144N06268,24/05/2008 18:00,-87.9,2.7
   2008144N04145,23/05/2008 18:00,144.2,4.4
   2008145N06060,25/05/2008 6:00,64.5,9.7
   2008145N00148,25/05/2008 0:00,149.9,2.7
   2008148N28143,28/05/2008 0:00,152.8,26.3
   2008148N18092,27/05/2008 12:00,89,17.4
   2008148N04052,28/05/2008 6:00,54.4,-2
   2008148N08279,28/05/2008 0:00,-81.2,7.2
   2008150N07064,29/05/2008 12:00,58.9,3.1
   2008150N10066,31/05/2008 0:00,64.7,13.3
   2008152N05148,1/06/2008 12:00,144.5,1.6
   2008153N07302,1/06/2008 6:00,-58.2,7
   2008153N13066,1/06/2008 12:00,64.2,12.6
   2008154N06067,3/06/2008 12:00,63.1,12.9
   2008154N22120,4/06/2008 18:00,118.4,20.8
   2008154N05348,3/06/2008 0:00,-17.6,2.4
   2008154N04150,3/06/2008 18:00,148.9,3.5
   2008155N07254,3/06/2008 18:00,-112,8.1
   2008155N03275,4/06/2008 18:00,-87,9.1
   2008155N24127,4/06/2008 0:00,127.6,24.4
   2008156N08263,5/06/2008 0:00,-97.9,9
   2008156N19089,5/06/2008 12:00,89.1,18.7
   2008156N11254,5/06/2008 6:00,-103.5,11.1
   2008156N18108,6/06/2008 12:00,109.9,18.8
   2008157N08120,6/06/2008 0:00,119,9
   2008157N01131,6/06/2008 0:00,130.3,1.5
   2008158N05053,6/06/2008 6:00,53,5.2
   2008158N16085,6/06/2008 6:00,85.9,15.1
   2008158N02345,7/06/2008 0:00,-13.8,7.7
   2008158N14069,7/06/2008 18:00,71.5,14
   2008158N02357,6/06/2008 18:00,-1.4,2
   2008158N10257,8/06/2008 0:00,-114.3,8.3
   2008159N18085,7/06/2008 6:00,92.1,19
   2008159N12278,7/06/2008 12:00,-82.3,10.6
   2008159N01127,9/06/2008 12:00,120,7.2
   2008160N06067,8/06/2008 6:00,66.1,5
   2008160N09104,10/06/2008 0:00,103,7.2
   2008160N04171,9/06/2008 18:00,177.1,3.4
   2008160N10278,11/06/2008 6:00,-81.9,13
   2008161N16066,10/06/2008 12:00,63.7,21.4
   2008161N02315,9/06/2008 12:00,-46.6,0.6
   2008161N06110,11/06/2008 0:00,109.4,7.6
   2008161N07163,9/06/2008 12:00,160.2,5.5
   2008161N09316,10/06/2008 6:00,-48.1,11.4
   2008161N27192,10/06/2008 12:00,-166.5,29.5
   2008161N06134,10/06/2008 0:00,135.1,5.2
   2008162N05271,11/06/2008 0:00,-92.4,6
   2008162N10097,10/06/2008 6:00,96.9,10
   2008162N02337,11/06/2008 6:00,-21.9,3.3
   2008162N04196,11/06/2008 18:00,-156.3,4.7
   2008163N03087,11/06/2008 6:00,87.3,3.4
   2008163N05282,11/06/2008 18:00,-77.7,5.7
   2008163N10101,12/06/2008 12:00,103.8,8.8
   2008164N09242,12/06/2008 6:00,-117.7,9
   2008164N05234,12/06/2008 18:00,-128.8,4.7
   2008164N06266,12/06/2008 12:00,-93.8,6
   2008164N21066,13/06/2008 6:00,67.4,22.3
   2008164N00177,13/06/2008 6:00,-177.7,0.1
   2008164N13090,13/06/2008 6:00,87.5,15.1
   2008165N18092,13/06/2008 6:00,94.2,14.7
   2008165N05326,14/06/2008 18:00,-37.2,3.4
   2008166N22114,16/06/2008 0:00,113.2,19.9
   2008166N14095,15/06/2008 0:00,87.3,17.2
   2008166N04136,16/06/2008 6:00,139.3,-0.1
   2008166N06260,17/06/2008 6:00,-107.8,8.7
   2008166N17290,15/06/2008 6:00,-70.7,16.7
   2008166N01046,15/06/2008 12:00,50.1,1.4
   2008166N23181,16/06/2008 0:00,-166.5,25.7
   2008166N05341,15/06/2008 6:00,-21.9,6.7
   2008167N04083,15/06/2008 12:00,79.6,2.6
   2008167N07264,16/06/2008 18:00,-96.7,7.6
   2008167N07121,16/06/2008 12:00,120.6,11.4
   2008168N06190,16/06/2008 6:00,-171.8,4.8
   2008168N21120,17/06/2008 6:00,114.8,17.2
   2008168N04008,17/06/2008 6:00,0.7,4.6
   2008169N06227,18/06/2008 12:00,-135.7,9.3
   2008169N03157,18/06/2008 0:00,149,4.6
   2008169N08248,19/06/2008 6:00,-106.8,12.7
   2008170N05343,19/06/2008 18:00,-27.4,0
   2008170N11243,19/06/2008 0:00,-118.1,5.3
   2008171N21089,20/06/2008 0:00,90.3,19.8
   2008172N04317,20/06/2008 12:00,-40.2,3.2
   2008172N18144,20/06/2008 18:00,141.6,17.9
   2008172N09245,21/06/2008 18:00,-121.6,10.2
   2008172N13140,20/06/2008 12:00,139.9,12.7
   2008172N07204,20/06/2008 12:00,-155.6,6.9
   2008172N05183,21/06/2008 6:00,175,2.3
   2008173N10096,21/06/2008 6:00,93.6,15.2
   2008173N07280,21/06/2008 18:00,-81.7,5.6
   2008173N05106,23/06/2008 6:00,111.4,6.5
   2008173N03062,21/06/2008 12:00,62.1,3.2
   2008173N07194,23/06/2008 12:00,-174.6,2.7
   2008173N18145,22/06/2008 6:00,149.1,15.6
   2008174N10252,22/06/2008 6:00,-108.5,9.8
   2008174N06327,23/06/2008 12:00,-38.2,4.3
   2008174N07201,23/06/2008 12:00,-161.8,5.8
   2008174N09233,23/06/2008 12:00,-134.9,8.9
   2008175N06262,25/06/2008 18:00,-100.3,8.4
   2008175N10283,23/06/2008 18:00,-79.8,11.8
   2008175N08302,23/06/2008 12:00,-59.2,8.5
   2008175N09344,23/06/2008 18:00,-18,8.9
   2008175N10142,24/06/2008 6:00,142.1,13.2
   2008175N05245,24/06/2008 18:00,-112.4,8.4
   2008176N07281,25/06/2008 6:00,-80.7,9.6
   2008177N02131,26/06/2008 0:00,132.8,3.4
   2008177N23273,26/06/2008 6:00,-84,24.3
   2008177N13265,25/06/2008 18:00,-94,13.7
   2008177N02052,25/06/2008 18:00,51.9,2.3
   2008178N20273,26/06/2008 6:00,-85.5,17.8
   2008178N07331,28/06/2008 12:00,-35.1,10.1
   2008179N03147,28/06/2008 6:00,146.1,7.3
   2008179N04158,27/06/2008 18:00,158.1,5.1
   2008179N11277,28/06/2008 6:00,-82.4,10.5
   2008179N20108,28/06/2008 0:00,107.9,19.6
   2008180N19089,29/06/2008 18:00,91.4,20.3
   2008181N08270,30/06/2008 18:00,-90.3,11.9
   2008181N04064,29/06/2008 18:00,63.5,3.6
   2008181N07263,1/07/2008 0:00,-106.2,13.6
   2008182N08136,30/06/2008 18:00,133,1.6
   2008182N10108,30/06/2008 6:00,109.1,9.8
   2008182N07282,1/07/2008 6:00,-79.1,2.6
   2008182N22090,1/07/2008 0:00,89.9,21.5
   2008183N06273,1/07/2008 18:00,-86.5,8.1
   2008183N27156,2/07/2008 12:00,153.2,26.3
   2008183N10267,2/07/2008 0:00,-96.3,8.3
   2008183N10281,4/07/2008 18:00,-91,6.6
   2008183N07160,3/07/2008 12:00,158.3,0.4
   2008184N09136,2/07/2008 12:00,136.4,4.3
   2008184N11122,2/07/2008 12:00,119,12.4
   2008184N14295,2/07/2008 18:00,-64.6,13.7
   2008185N28158,5/07/2008 12:00,165.3,22.8
   2008185N24263,4/07/2008 0:00,-96.1,24.2
   2008185N09114,3/07/2008 18:00,114.1,8
   2008185N13116,5/07/2008 12:00,116.3,17.1
   2008186N11273,4/07/2008 12:00,-83.1,13.9
   2008186N15090,4/07/2008 12:00,89.9,14.6
   2008186N25161,5/07/2008 6:00,162.6,26.9
   2008186N25265,5/07/2008 12:00,-96.3,21
   2008186N16125,5/07/2008 0:00,127,15.8
   2008188N07270,7/07/2008 18:00,-90.7,10.8
   2008188N15153,8/07/2008 0:00,149.7,15.9
   2008188N24162,9/07/2008 0:00,157.7,19.9
   2008188N21114,7/07/2008 12:00,114.6,21.6
   2008188N09103,8/07/2008 0:00,106,7.1
   2008188N27162,8/07/2008 12:00,159.1,25.1
   2008189N04274,9/07/2008 0:00,-93.3,10.6
   2008190N19089,8/07/2008 18:00,83.9,14.6
   2008190N10283,8/07/2008 18:00,-80.2,9.8
   2008190N05267,9/07/2008 0:00,-88.9,6.1
   2008190N04092,9/07/2008 6:00,93.3,0.3
   2008191N16096,10/07/2008 6:00,85.9,17.6
   2008191N04082,10/07/2008 6:00,78.4,-4.1
   2008191N06097,11/07/2008 12:00,88,16.3
   2008192N16258,12/07/2008 18:00,-106.7,19.2
   2008192N13262,12/07/2008 12:00,-109.1,7.3
   2008192N01078,11/07/2008 0:00,78.2,-1.3
   2008192N22151,11/07/2008 6:00,148.4,17.4
   2008192N09333,11/07/2008 6:00,-26.2,4.6
   2008193N21114,12/07/2008 12:00,116.8,19
   2008193N04270,11/07/2008 12:00,-88.9,4.7
   2008193N05259,12/07/2008 18:00,-96.6,2.7
   2008194N12130,12/07/2008 12:00,136.4,13.6
   2008194N11313,12/07/2008 6:00,-47.1,10.9
   2008194N21089,12/07/2008 12:00,89.9,17.9
   2008195N05275,13/07/2008 6:00,-86.3,5
   2008195N10345,14/07/2008 18:00,-24,6.7
   2008195N03171,14/07/2008 6:00,176.9,2.4
   2008195N07322,14/07/2008 12:00,-32,5.7
   2008195N10269,14/07/2008 0:00,-91.3,11.3
   2008195N10299,14/07/2008 0:00,-61.7,11.2
   2008195N09071,14/07/2008 0:00,70.3,9.9
   2008196N01133,14/07/2008 18:00,140.3,2.3
   2008196N07280,14/07/2008 18:00,-80.2,5.5
   2008196N14266,16/07/2008 0:00,-96.1,8.5
   2008197N25157,16/07/2008 6:00,159.2,23.8
   2008197N08239,15/07/2008 6:00,-124.3,8.1
   2008197N01083,15/07/2008 12:00,80,3.2
   2008197N13311,16/07/2008 6:00,-54.3,12.7
   2008197N10280,17/07/2008 12:00,-78.5,16
   2008197N25131,15/07/2008 18:00,131.1,24.6
   2008199N20091,17/07/2008 12:00,89.6,18.5
   2008199N03146,18/07/2008 0:00,145.5,4.7
   2008199N04092,17/07/2008 18:00,92.1,4.1
   2008199N06338,18/07/2008 6:00,-24.7,6.1
   2008200N08092,18/07/2008 12:00,90.9,7.2
   2008200N05129,18/07/2008 18:00,127.7,8.5
   2008200N09235,19/07/2008 18:00,-118.9,8.4
   2008201N19141,19/07/2008 6:00,141.2,18.6
   2008201N10339,19/07/2008 6:00,-21.5,9.6
   2008201N06238,20/07/2008 0:00,-123.8,5.4
   2008201N13343,21/07/2008 0:00,-12.4,7.3
   2008201N05064,20/07/2008 12:00,66.8,5.7
   2008201N01071,22/07/2008 18:00,77.2,3.6
   2008202N11089,21/07/2008 0:00,85.9,9.5
   2008202N23152,21/07/2008 0:00,150.2,20.8
   2008202N12341,20/07/2008 18:00,-19.1,11.6
   2008202N05158,21/07/2008 0:00,158.9,4.3
   2008203N03185,22/07/2008 6:00,173.9,4.3
   2008203N18162,22/07/2008 6:00,160.6,16
   2008204N08266,22/07/2008 18:00,-97.2,7.7
   2008204N07108,24/07/2008 18:00,106.2,6.4
   2008204N07069,23/07/2008 6:00,72.6,9
   2008204N08121,23/07/2008 6:00,119.5,3.6
   2008205N14088,24/07/2008 18:00,95.2,10.7
   2008205N09345,23/07/2008 12:00,-15.1,8.7
   2008205N24177,24/07/2008 0:00,178.2,23.9
   2008206N13270,25/07/2008 6:00,-95.2,7.1
   2008206N10072,24/07/2008 12:00,72,12.5
   2008206N08281,24/07/2008 18:00,-81,10.4
   2008206N04153,25/07/2008 18:00,152,7
   2008207N18090,25/07/2008 6:00,89.6,18.3
   2008207N03158,25/07/2008 12:00,158.7,2.4
   2008207N11243,26/07/2008 12:00,-111.2,9.3
   2008207N18169,26/07/2008 6:00,168.9,20.4
   2008207N11092,25/07/2008 18:00,91.9,11.3
   2008208N03178,27/07/2008 0:00,178.9,9.8
   2008208N07277,27/07/2008 6:00,-90.4,6.7
   2008208N15081,27/07/2008 0:00,82.8,12.6
   2008209N06349,28/07/2008 6:00,-16.1,10.1
   2008209N07114,31/07/2008 6:00,112.5,11.9
   2008210N17085,29/07/2008 0:00,85.4,15.2
   2008210N19071,29/07/2008 18:00,65.5,24.6
   2008210N03154,28/07/2008 18:00,157.5,6.4
   2008210N14146,29/07/2008 12:00,142.2,14.1
   2008210N10134,29/07/2008 0:00,132.9,6.6
   2008210N09335,30/07/2008 0:00,-34.1,8.8
   2008210N10280,29/07/2008 6:00,-80.1,11.3
   2008211N05272,30/07/2008 0:00,-79.4,4.7
   2008211N08261,29/07/2008 12:00,-100.3,8.5
   2008211N11342,31/07/2008 6:00,-24.3,10.4
   2008211N08154,30/07/2008 0:00,155,9.2
   2008212N01062,31/07/2008 6:00,65.3,5.6
   2008213N09307,1/08/2008 6:00,-52,11
   2008213N15093,31/07/2008 6:00,92.6,14.8
   2008213N24252,1/08/2008 12:00,-107,18
   2008213N12129,31/07/2008 18:00,122,11.2
   2008214N05148,1/08/2008 18:00,143.4,8.1
   2008214N05166,3/08/2008 12:00,160.2,7.3
   2008214N12340,1/08/2008 18:00,-23.6,10
   2008214N08274,3/08/2008 0:00,-94.3,7.7
   2008214N10228,2/08/2008 6:00,-128.3,10.1
   2008214N12118,2/08/2008 12:00,116.3,17.2
   2008215N07255,2/08/2008 0:00,-105.1,7.2
   2008215N19252,2/08/2008 6:00,-108.2,18.9
   2008215N09083,2/08/2008 18:00,87.9,7.7
   2008215N17124,2/08/2008 6:00,123.5,17.2
   2008215N24144,2/08/2008 18:00,147.7,26.1
   2008215N07338,4/08/2008 18:00,-20.6,13.2
   2008216N18135,3/08/2008 12:00,130.7,17.1
   2008217N16262,5/08/2008 12:00,-100.1,13.2
   2008217N16135,6/08/2008 12:00,128.1,17.2
   2008218N09327,5/08/2008 18:00,-34.3,8.6
   2008218N10232,6/08/2008 18:00,-134.4,12.1
   2008218N11343,6/08/2008 12:00,-20.2,11.8
   2008219N02092,6/08/2008 18:00,90.5,-0.5
   2008219N16138,7/08/2008 18:00,140.7,16.3
   2008219N04282,7/08/2008 18:00,-82.4,10.1
   2008220N21131,7/08/2008 6:00,128.5,20
   2008220N08278,8/08/2008 12:00,-92.8,5.9
   2008220N19086,7/08/2008 0:00,85.9,19.1
   2008220N21148,8/08/2008 0:00,143.5,20.9
   2008220N07265,7/08/2008 12:00,-95,6.9
   2008220N18118,8/08/2008 12:00,110.6,20.3
   2008221N03282,11/08/2008 0:00,-76.7,8.6
   2008221N08346,8/08/2008 6:00,-14.2,8.3
   2008221N10256,8/08/2008 12:00,-105.5,11.5
   2008221N11228,8/08/2008 12:00,-132.4,10.7
   2008222N10217,9/08/2008 6:00,-145.5,8.5
   2008222N11155,10/08/2008 12:00,157.4,14
   2008222N05161,10/08/2008 0:00,158,5.8
   2008222N15093,10/08/2008 18:00,95.3,14.8
   2008222N20122,10/08/2008 0:00,123.9,21.2
   2008223N28136,10/08/2008 12:00,138.3,25.5
   2008223N17112,11/08/2008 12:00,109,18.4
   2008223N04164,11/08/2008 0:00,160,2.8
   2008223N11338,11/08/2008 0:00,-26.7,11.6
   2008223N16249,14/08/2008 0:00,-121.2,13.2
   2008224N09108,11/08/2008 18:00,106.5,5.7
   2008224N11281,12/08/2008 12:00,-78.1,13.1
   2008224N07206,11/08/2008 18:00,-154.1,7.3
   2008224N14311,12/08/2008 12:00,-50.3,16.8
   2008225N14085,12/08/2008 6:00,85.4,14.4
   2008226N09346,14/08/2008 0:00,-21.8,9.1
   2008226N03281,13/08/2008 18:00,-80.5,2.6
   2008226N13081,14/08/2008 0:00,80.5,12.7
   2008227N01136,15/08/2008 0:00,137.8,4.8
   2008227N16317,14/08/2008 18:00,-42.7,16.4
   2008228N15262,15/08/2008 18:00,-100.9,10
   2008228N16312,17/08/2008 6:00,-50,22.8
   2008229N03280,16/08/2008 18:00,-85.9,5.7
   2008229N11343,17/08/2008 0:00,-18.7,12.5
   2008229N07198,16/08/2008 18:00,-161.3,7.6
   2008229N15116,18/08/2008 0:00,111.3,14.1
   2008230N12334,18/08/2008 6:00,-27,10.1
   2008230N05170,18/08/2008 12:00,171.5,8.1
   2008231N02066,19/08/2008 0:00,63.1,-3.3
   2008231N07195,19/08/2008 0:00,-176.7,4.9
   2008231N08220,19/08/2008 6:00,-144.2,8.2
   2008231N07204,20/08/2008 18:00,-167.8,5.7
   2008231N07276,19/08/2008 18:00,-82.1,5.4
   2008231N16148,19/08/2008 6:00,152.1,13.8
   2008232N18091,20/08/2008 6:00,87.8,17.7
   2008232N11331,21/08/2008 0:00,-34.3,7.6
   2008232N11270,20/08/2008 12:00,-89.2,12.1
   2008233N13321,20/08/2008 12:00,-42.2,12.2
   2008233N03073,20/08/2008 18:00,74.2,3.9
   2008233N05260,21/08/2008 6:00,-101.7,7.3
   2008234N07313,22/08/2008 6:00,-43,8.1
   2008234N14267,22/08/2008 6:00,-95.6,15
   2008234N27153,21/08/2008 6:00,151.7,26.5
   2008234N05275,22/08/2008 0:00,-82.2,4.9
   2008235N10095,23/08/2008 0:00,93.1,9.2
   2008235N12303,23/08/2008 18:00,-56.9,10.1
   2008236N23153,24/08/2008 0:00,150.1,18.5
   2008236N20315,23/08/2008 12:00,-47.7,20.3
   2008236N09245,24/08/2008 0:00,-118.6,12.3
   2008236N11090,23/08/2008 12:00,90,10.3
   2008237N01071,24/08/2008 18:00,74.6,-1.1
   2008237N20166,24/08/2008 12:00,163.8,19.4
   2008237N08266,24/08/2008 18:00,-96.3,8.8
   2008237N08340,25/08/2008 18:00,-23.1,12.9
   2008237N07186,25/08/2008 12:00,-172.2,5.9
   2008238N23152,25/08/2008 0:00,152.4,22.8
   2008238N05283,25/08/2008 12:00,-79.6,3.7
   2008238N13231,27/08/2008 0:00,-127.6,10.2
   2008238N17160,25/08/2008 12:00,159.9,17.1
   2008238N08324,26/08/2008 12:00,-34.5,7.6
   2008238N28302,26/08/2008 18:00,-61.2,22.1
   2008239N07141,27/08/2008 18:00,134.4,11.4
   2008240N06168,28/08/2008 0:00,165,5.9
   2008241N09276,28/08/2008 6:00,-86.6,9
   2008241N06131,29/08/2008 0:00,128,9.1
   2008241N15253,28/08/2008 12:00,-109.1,14.4
   2008241N11341,28/08/2008 18:00,-19.3,13.5
   2008241N03113,29/08/2008 12:00,111.2,5.1
   2008241N03153,29/08/2008 18:00,147.5,4.8
   2008241N25155,29/08/2008 18:00,155.2,23.8
   2008242N10213,29/08/2008 12:00,-150.2,9.7
   2008242N13243,30/08/2008 12:00,-112.5,11.1
   2008242N02122,30/08/2008 6:00,116.6,2.7
   2008243N25136,31/08/2008 6:00,136.2,22.7
   2008243N10076,31/08/2008 12:00,69.8,11.9
   2008244N10266,2/09/2008 0:00,-98.3,10.3
   2008244N08221,2/09/2008 0:00,-132.5,7.3
   2008245N12203,1/09/2008 18:00,-157.5,11.7
   2008246N14265,2/09/2008 6:00,-96.7,15.3
   2008246N04282,3/09/2008 18:00,-81.9,6.8
   2008246N03159,3/09/2008 12:00,159.7,8.4
   2008247N27144,4/09/2008 0:00,141.7,25.7
   2008247N04167,3/09/2008 6:00,165.1,4.1
   2008247N08256,3/09/2008 18:00,-103,10.5
